Date,High,Low,Open,Close,Volume,Adj Close,Ma25,Ma75,Ma Signal,Max 75,Min 75,MACD,MACD Signal,MACD Hist,RSI
2018-04-10,24511.349609375,24198.94921875,24198.94921875,24408.0,368590000,24408.0,24438.82828125,24998.219765625,0.9776227471548107,-1.9476193137540676,-3.1973098659372368,-200.2044386846901,-272.06212548124313,71.85768679655303,46.70175571693523
2018-04-11,24366.5703125,24150.869140625,24274.189453125,24189.44921875,286360000,24189.44921875,24411.041484375,24991.057083333333,0.9767910738219574,-2.4988409603922124,-3.361954397954059,-185.1690286959565,-258.4924994883994,73.32347079244289,45.08474048045252
2018-04-12,24592.119140625,24302.8203125,24302.8203125,24483.05078125,336130000,24483.05078125,24398.309140625,24987.06723958333,0.9764374869082014,-1.5806100618830254,-2.7384043134097036,-147.85775344898138,-241.54760753244085,93.68985408345947,55.729729591506214
2018-04-13,24646.44921875,24243.740234375,24582.8203125,24360.140625,331890000,24360.140625,24376.906328125,24981.814973958335,0.9757860409075998,-1.3424395127332733,-2.954448026905665,-126.74508298826186,-219.17313641035636,92.42805342209451,59.65830909216996
2018-04-16,24675.359375,24480.19921875,24483.150390625,24573.0390625,305070000,24573.0390625,24346.39828125,24979.506015625,0.9746549137529388,-1.2175846889636355,-1.998865776459624,-91.77607740805979,-194.36209488204622,102.58601747398643,54.843001120964594
2018-04-17,24858.970703125,24681.7890625,24681.7890625,24786.630859375,342410000,24786.630859375,24330.719140625,24979.670416666668,0.9740208231246845,-0.4831917776670691,-1.1924951338345813,-46.29416528074216,-168.0785857380696,121.78442045732743,62.57613393755709
2018-04-18,24832.5390625,24721.08984375,24820.849609375,24748.0703125,302030000,24748.0703125,24320.36078125,24978.477890625,0.9736526335889344,-0.5842582913339722,-1.0304392765725812,-13.208674729077757,-143.41815418364988,130.20947945457212,62.08410003268801
2018-04-19,24762.48046875,24557.029296875,24711.30078125,24664.890625,381110000,24664.890625,24316.631640625,24977.753489583334,0.9735315728360421,-0.8618590175578089,-1.6843956478463595,6.228115443642309,-115.97361929593211,122.20173473957442,57.9103055744399
2018-04-20,24678.0703125,24375.0390625,24657.390625,24462.939453125,537770000,24462.939453125,24300.2028125,24972.93921875,0.973061384550806,-1.1807537097139553,-2.3941921734270344,5.275329185020382,-88.86130851190076,94.13663769692114,62.42798763842144
2018-04-23,24536.890625,24328.5390625,24488.0703125,24448.689453125,351030000,24448.689453125,24280.29,24966.619348958335,0.9725101208391288,-1.7212131043935819,-2.5557336279289133,3.3319743763022416,-66.24615150512383,69.57812588142608,57.11411475106002
2018-04-24,24579.939453125,23828.73046875,24579.939453125,24024.130859375,468180000,24024.130859375,24256.818828125,24952.606015625,0.9721156504829874,-1.4934975620047086,-4.504040765005635,-32.09649028154308,-49.23809168130012,17.141601399757036,46.14206410410061
2018-04-25,24146.33984375,23823.080078125,24070.19921875,24083.830078125,437100000,24083.830078125,24231.08125,24936.445494791667,0.9717135208809534,-3.16847744481743,-4.464812023426557,-54.7257315772149,-38.890089251103845,-15.835642326111056,42.812598274106804
2018-04-26,24402.4609375,24128.720703125,24128.720703125,24322.33984375,390360000,24322.33984375,24216.682421875,24923.636692708333,0.9716351879322588,-2.0910903237520206,-3.1894061022639364,-52.80511902024227,-30.67453769910167,-22.130581321140603,57.4991296475505
2018-04-27,24359.380859375,24194.44921875,24342.140625,24311.189453125,392810000,24311.189453125,24230.814375,24909.308541666665,0.9727614210755099,-2.207719581504164,-2.869848120114993,-51.58808770472024,-26.20920550984172,-25.378882194878518,56.480275995804575
2018-04-30,24498.23046875,24163.080078125,24410.41015625,24163.150390625,416650000,24163.150390625,24256.012421875,24893.228802083333,0.9744020197108779,-1.5867701874827667,-2.9331218130177916,-61.85605860902797,-27.938304768540142,-33.917753840487826,44.63390642777221
2018-05-01,24117.2890625,23808.189453125,24117.2890625,24099.05078125,380070000,24099.05078125,24251.87046875,24873.553072916668,0.9750062806731226,-3.0404341840495563,-4.283117963358752,-74.30921196159034,-34.72725334993043,-39.58195861165991,47.8749779619182
2018-05-02,24185.51953125,23886.30078125,24097.630859375,23924.98046875,385350000,23924.98046875,24254.56125,24848.510286458335,0.9760971973928747,-2.668130795630208,-3.8723025811841505,-97.10507826958565,-46.20871931806687,-50.89635895151878,36.1001494419278
2018-05-03,23996.150390625,23531.310546875,23836.23046875,23930.150390625,389240000,23930.150390625,24257.83046875,24823.674166666668,0.9772054815851359,-3.3336071464911132,-5.206173796492452,-113.44606148645835,-59.39998494823117,-54.046076538227176,38.62296274783188
2018-05-04,24333.349609375,23778.869140625,23865.220703125,24262.509765625,329480000,24262.509765625,24264.206484375,24798.965625,0.978436232030343,-1.8775622445946327,-4.113463842808973,-98.44299493002836,-70.7083148711568,-27.73468005887156,42.272274364370745
2018-05-07,24479.44921875,24263.419921875,24317.66015625,24357.3203125,307670000,24357.3203125,24292.73171875,24776.825755208334,0.980461821815227,-1.2002204777818326,-2.07212109575986,-78.00336360456276,-75.80907857371454,-2.1942850308482207,38.64503057685334
2018-05-08,24412.33984375,24198.33984375,24341.349609375,24360.2109375,344940000,24360.2109375,24305.80578125,24754.005625,0.9818938457662243,-1.3802444195332164,-2.2447509694706325,-60.86988904923055,-76.49176273727183,15.621873688041276,39.54409420129609
2018-05-09,24586.48046875,24323.869140625,24399.1796875,24542.5390625,361580000,24542.5390625,24316.9353125,24731.711484375,0.9832289741800908,-0.5872259011138525,-1.6490663980439302,-32.20785896685629,-74.20317828689561,41.995319320039314,46.8690210817781
2018-05-10,24794.990234375,24575.91015625,24591.66015625,24739.529296875,304210000,24739.529296875,24326.30765625,24712.094401041668,0.9843887475286025,0.3354464093089593,-0.5510833787763736,6.329509326646075,-67.76788972785491,74.09739905450098,57.09595630605803
2018-05-11,24868.650390625,24717.5,24758.640625,24831.169921875,274150000,24831.169921875,24362.2440625,24693.148411458333,0.9865993455575401,0.7107314800134157,0.0986167828253448,43.760836230940185,-56.03267919008067,99.79351542102086,59.43782687566146
2018-05-14,24994.189453125,24862.51953125,24879.369140625,24899.41015625,282860000,24899.41015625,24399.056484375,24673.236692708335,0.9888875459775262,1.300813364756137,0.7671585244330981,78.03234083565985,-39.10583999038621,117.13818082604607,76.20599762116113
2018-05-15,24809.55078125,24629.390625,24809.55078125,24706.41015625,301900000,24706.41015625,24410.992890625,24647.766015625,0.9903937287927067,0.6563871367589291,-0.07455195174016493,88.59796591530903,-18.4721684142868,107.07013432959583,67.26225483028607
2018-05-16,24801.189453125,24672.7890625,24722.3203125,24768.9296875,280810000,24768.9296875,24434.172109375,24625.492005208333,0.9922308193561018,0.7134779190584473,0.19206543074008486,100.85352690744912,5.338896962814033,95.51462994463509,63.72173186650695
2018-05-17,24839.490234375,24639.400390625,24752.400390625,24713.98046875,314650000,24713.98046875,24443.409296875,24607.319869791667,0.9933389506137202,0.9435012256997055,0.13036982899026217,104.92272075419896,27.935087594394847,76.98763315980412,62.05161949352915
2018-05-18,24774.970703125,24664.869140625,24707.720703125,24715.08984375,269700000,24715.08984375,24457.607265625,24588.195859375,0.994688972119107,0.7596118268221375,0.31182963438436406,107.00363222097803,48.49142046389938,58.51221175707865,68.10613817132445
2018-05-21,25086.490234375,24883.060546875,24883.060546875,25013.2890625,308920000,25013.2890625,24475.217265625,24572.550234375,0.9960389553456345,2.0915208030831023,1.263647075856289,131.2025332166486,69.83280071566372,61.36973250098487,75.99812494029356
2018-05-22,25064.990234375,24812.060546875,25047.55078125,24834.41015625,288200000,24834.41015625,24477.1284375,24563.396223958334,0.996487953633456,2.0420385106495464,1.012336896125654,134.39705819084338,88.34445817763036,46.05260001321302,75.79084967320262
2018-05-23,24889.4609375,24667.119140625,24757.7109375,24886.810546875,399610000,24886.810546875,24482.678046875,24570.610364583332,0.9964212399934892,1.2976908924341002,0.39278135385996116,139.54838888212544,103.14655590601696,36.40183297610848,76.4224572275651
2018-05-24,24877.359375,24605.900390625,24877.359375,24811.759765625,347050000,24811.759765625,24488.5528125,24569.263567708334,0.9967149705164784,1.2539887752134327,0.14911648782511833,136.0070797925946,113.39613852397855,22.610941268616045,67.68342681791886
2018-05-25,24824.220703125,24687.810546875,24781.2890625,24753.08984375,257210000,24753.08984375,24500.158828125,24567.3934375,0.9972632583287256,1.0453989198258906,0.4901501239085171,127.00238995985274,118.83725509333333,8.16513486651941,63.04562240225795
2018-05-29,24635.1796875,24247.83984375,24606.58984375,24361.44921875,395810000,24361.44921875,24496.66921875,24574.07328125,0.9968501736926513,0.24866209826364116,-1.3275513333351863,87.25812567540197,118.68838395556587,-31.430258280163898,50.032490293909035
2018-05-30,24714.48046875,24459.08984375,24467.830078125,24667.779296875,324870000,24667.779296875,24522.41515625,24580.431666666667,0.9976397277637992,0.5453476322188289,-0.49365212361676125,79.56164991065452,116.32261984481092,-36.76096993415639,53.08531368935636
2018-05-31,24620.7890625,24352.150390625,24620.7890625,24415.83984375,429740000,24415.83984375,24535.695546875,24577.959270833333,0.9982804217594872,0.17426097583901345,-0.9187454406611395,52.52722790937696,110.50089841760847,-57.97367050823151,42.236055688237315
2018-06-01,24673.599609375,24542.08984375,24542.08984375,24635.2109375,315710000,24635.2109375,24548.210390625,24577.889427083333,0.9987924497525964,0.38941579005640214,-0.14565767918983674,48.247500453569955,103.97243933234091,-55.724938878770956,45.57114568150176
2018-06-04,24859.369140625,24722.140625,24727.55078125,24813.689453125,340400000,24813.689453125,24568.310390625,24576.825416666667,0.9996535343398789,1.1496347439841736,0.5912692378682527,58.582210953114554,95.90351463639269,-37.32130368327813,48.154589160728904
2018-06-05,24838.779296875,24710.8203125,24820.119140625,24799.98046875,306340000,24799.98046875,24593.78359375,24571.486901041666,1.0009074213863463,1.0878153076768093,0.567053235400361,64.9180086199558,88.18362023962739,-23.26561161967159,52.18291107056871
2018-06-06,25146.4609375,24854.140625,24854.140625,25146.390625,316090000,25146.390625,24635.6771875,24570.513697916667,1.0026521012293226,2.344058600745358,1.1543386132272015,96.77600491312478,83.43113313196065,13.34487178116413,57.77584827801534
2018-06-07,25326.08984375,25164.48046875,25192.140625,25241.41015625,357680000,25241.41015625,24688.334375,24574.2025,1.0046443775744096,3.0596612189144334,2.4020228886369788,128.2130186908107,82.56512634287355,45.64789234793716,60.68880075363558
2018-06-08,25325.630859375,25165.69921875,25209.2890625,25316.529296875,317510000,25316.529296875,24743.78953125,24581.119166666667,1.0066176956175341,3.0287949367168387,2.378166950494487,157.37445074665084,85.9397997636289,71.43465098302194,61.8336903381208
2018-06-11,25402.830078125,25290.19921875,25336.669921875,25322.310546875,276740000,25322.310546875,24786.1815625,24585.916901041666,1.0081455030643927,3.3226874570975395,2.8645761740067277,178.88946787590976,96.12106000812976,82.76840786778,56.87081210889494
2018-06-12,25364.369140625,25247.0390625,25346.8203125,25320.73046875,265750000,25320.73046875,24824.71796875,24586.060104166667,1.0097070398255021,3.1656517276895,2.6884297668389623,193.58129024497975,108.78990893416591,84.79138131081385,61.738361392710594
2018-06-13,25362.0703125,25191.419921875,25328.650390625,25201.19921875,329700000,25201.19921875,24858.3575,24579.28583333333,1.0113539371550089,3.184732398144341,2.4904470076649643,193.35066628632558,124.43695764271575,68.91370864360982,57.350232287559855
2018-06-14,25332.5,25138.599609375,25254.650390625,25175.310546875,341170000,25175.310546875,24883.668359375,24576.15625,1.0125126202098833,3.077551030788217,2.2885733377244533,188.90135840520452,140.06516408178626,48.836194323418255,58.69959843261594
2018-06-15,25130.8203125,24894.380859375,25116.7109375,25090.48046875,659370000,25090.48046875,24897.70640625,24576.97333333333,1.0130501452952168,2.2535198767355658,1.2914833805478088,176.49563963474793,153.1666561575233,23.328983477224625,57.97376666586658
2018-06-18,25003.099609375,24825.76953125,24944.279296875,24987.470703125,337070000,24987.470703125,24903.9584375,24582.019869791668,1.0130965058776134,1.712958258978503,0.9915770256042844,156.54740984012096,163.34770073754166,-6.800290897420695,67.13251651926456
2018-06-19,24763.58984375,24567.75,24763.58984375,24700.2109375,376380000,24700.2109375,24895.99046875,24584.181875,1.0126833016179027,0.7297699376868083,-0.06683921833782192,116.21912986751704,165.50804795469634,-49.2889180871793,50.896928566567176
2018-06-20,24804.759765625,24628.390625,24771.169921875,24657.80078125,359520000,24657.80078125,24894.04609375,24581.289088541667,1.0127233768775015,0.9091088603140118,0.19161540425594037,79.91531822382967,160.14163679169846,-80.22631856786879,57.56885554387937
2018-06-21,24639.2109375,24406.630859375,24639.2109375,24461.69921875,349570000,24461.69921875,24881.756875,24575.656822916666,1.0124554169310298,0.2586059654123618,-0.6877780104092679,34.91801558875886,146.53536621859934,-111.61735062984047,44.49214226018207
2018-06-22,24663.1796875,24526.970703125,24526.970703125,24580.890625,473970000,24580.890625,24876.43328125,24572.717239583333,1.0123598883552618,0.3681418177511997,-0.18616800092682295,8.773938916390762,127.63364077865279,-118.85970186226203,42.321137053849256
2018-06-25,24463.73046875,24084.390625,24463.73046875,24252.80078125,439130000,24252.80078125,24857.94171875,24564.151770833334,1.011960109620618,-0.40881241501923293,-1.9530946979532504,-37.98170913365175,101.90441862547151,-139.88612775912327,35.05155409284645
2018-06-26,24384.2109375,24241.220703125,24281.890625,24283.109375,301130000,24283.109375,24828.73453125,24550.116692708332,1.011348941515395,-0.6757839780761943,-1.258226156110609,-71.76300757304489,72.44734375220813,-144.21035132525301,21.492331308127913
2018-06-27,24569.01953125,24115.8203125,24303.109375,24117.58984375,313790000,24117.58984375,24800.06171875,24535.969765625,1.0107634609778087,0.13469924335862693,-1.712381687532194,-110.61586203327533,39.16765259237703,-149.78351462565237,14.539778091667221
2018-06-28,24308.16015625,23997.2109375,24064.189453125,24216.05078125,305020000,24216.05078125,24773.231328125,24525.423385416667,1.010104124965104,-0.8858694333320094,-2.1537342683786376,-131.94111923678065,4.896901606651631,-136.83802084343228,15.780350963284533
2018-06-29,24509.51953125,24269.7109375,24323.9296875,24271.41015625,329070000,24271.41015625,24751.61734375,24518.933932291668,1.0094899481397064,-0.03839645340072417,-1.016451186172651,-142.72920685506324,-28.35605580392439,-114.37315105113885,18.299415196409402
2018-07-02,24319.419921875,24077.560546875,24161.529296875,24307.1796875,244110000,24307.1796875,24733.7809375,24511.380859375,1.0090733394173481,-0.7831502378478961,-1.7698730030302423,-146.70145868585678,-57.56945453207704,-89.13200415377975,20.043963859121693
2018-07-03,24444.880859375,24150.849609375,24359.390625,24174.8203125,160960000,24174.8203125,24726.31578125,24501.091666666667,1.0091924114095596,-0.22942164396756448,-1.4294957222994453,-158.70039292723595,-84.08231132663988,-74.61808160059607,19.89311749055268
2018-07-05,24372.80078125,24177.439453125,24285.8203125,24356.740234375,237670000,24356.740234375,24713.87421875,24497.702734375,1.0088241532979199,-0.5098516970317379,-1.3073196483873173,-151.78058532657815,-104.82660031723289,-46.95398500934526,28.002397593169164
2018-07-06,24520.2890625,24281.470703125,24352.470703125,24456.48046875,219450000,24456.48046875,24715.49984375,24494.092213541666,1.0090392257969016,0.10695170382288843,-0.8680522166856108,-136.67290443202728,-120.98736068927934,-15.685543742747939,33.09784057584644
2018-07-09,24796.51953125,24518.4296875,24519.19921875,24776.58984375,240580000,24776.58984375,24721.155,24495.349270833332,1.0092183102461632,1.2294997596759005,0.09422366838487406,-97.74308573194867,-127.62751364464566,29.884427912696992,44.961270698172775
2018-07-10,24945.380859375,24806.970703125,24806.970703125,24919.66015625,235040000,24919.66015625,24725.393828125,24508.172864583332,1.00886320513332,1.7839273339852912,1.2191763139285605,-54.71561782468052,-125.73335922816074,71.01774140348022,55.6314944275481
2018-07-11,24815.16015625,24663.8203125,24789.48046875,24700.44921875,237370000,24700.44921875,24721.412578125,24523.736197916667,1.0080606143620614,1.1883342569884991,0.5712184858489566,-37.86801128395018,-117.65026470045794,79.78225341650776,51.00339304554328
2018-07-12,24939.970703125,24802.900390625,24802.900390625,24924.890625,233150000,24924.890625,24712.552578125,24533.366744791667,1.0073037604335888,1.657350833919491,1.098641081907581,-6.332617498090258,-103.69376450727012,97.36114700917986,60.75413243752595
2018-07-13,25043.2109375,24890.060546875,24926.0703125,25019.41015625,255520000,25019.41015625,24703.672578125,24548.856067708333,1.00630646535992,2.0137592905681068,1.3898997094837773,25.986786023571767,-84.94754307631067,110.93432909988243,60.29930659659849
2018-07-16,25072.41015625,24979.640625,25025.580078125,25064.359375,231270000,25064.359375,24693.58578125,24565.06859375,1.0052317048091899,2.0652967467352568,1.6876485798027918,54.59780297332327,-62.580958447512884,117.17876142083615,71.98466060963918
2018-07-17,25155.390625,24989.609375,25033.919921875,25119.890625,250450000,25119.890625,24685.488984375,24578.62567708333,1.0043478145888078,2.346611871201709,1.672118300332226,80.82148801402946,-35.96741612070562,116.78890413473508,72.36233887165268
2018-07-18,25215.3203125,25101.119140625,25133.7890625,25199.2890625,252870000,25199.2890625,24680.631328125,24599.360338541668,1.0033037846702053,2.5039674425731295,2.039722965060964,106.77984608850238,-7.238479296807782,114.01832538531016,80.30241683974621
2018-07-19,25154.169921875,25052.619140625,25139.150390625,25064.5,285760000,25064.5,24675.163359375,24613.108880208332,1.002521196305135,2.1982637150796513,1.7856755217545262,115.14832282959469,20.74165706559466,94.40666576400002,73.29409569322571
2018-07-20,25124.099609375,24986.349609375,25041.140625,25058.119140625,274080000,25058.119140625,24670.475703125,24623.693125,1.0018999009566725,2.032215402599147,1.4727948506099597,119.88357567854837,44.922397222316555,74.9611784562318,72.19596169551039
2018-07-23,25081.44921875,24983.330078125,25036.900390625,25044.2890625,228820000,25044.2890625,24668.628046875,24630.880703125,1.001532521074052,1.8292830088200374,1.4309247779162204,121.12408292426699,64.46014174997738,56.663941174289604,71.05725967718898
2018-07-24,25286.619140625,25092.4296875,25092.4296875,25241.939453125,274940000,25241.939453125,24678.806796875,24648.336432291668,1.001236203695411,2.5895569467200286,1.8017169492482665,136.48264160910185,83.83243651587206,52.650205093229786,79.3884613853696
2018-07-25,25432.869140625,25113.55078125,25183.69921875,25414.099609375,273670000,25414.099609375,24707.36234375,24667.469765625,1.0016172140273825,3.1028694157623438,1.8083776725516865,160.6939163865718,102.39094028083451,58.30297610573729,79.27706152115601
2018-07-26,25587.240234375,25463.16015625,25468.55078125,25527.0703125,297530000,25527.0703125,24742.133125,24682.390703125,1.0024204471355134,3.6659719965272286,3.163265108781177,186.84350210098273,120.26390873388017,66.57959336710256,79.42778852699462
2018-07-27,25580.220703125,25370.0703125,25520.51953125,25451.060546875,329680000,25451.060546875,24781.707578125,24699.2121875,1.003340000887427,3.5669498643801534,2.7161114286046395,199.13834149004106,136.32396856907104,62.814372920970015,71.4129632730001
2018-07-30,25500.16015625,25287.380859375,25439.3203125,25306.830078125,296880000,25306.830078125,24810.74515625,24710.195911458333,1.0040691399271764,3.196916154053442,2.335816963915782,194.99610314539677,149.01003691700075,45.98606622839603,62.28274649327281
2018-07-31,25490.98046875,25345.2109375,25345.2109375,25415.189453125,348700000,25415.189453125,24857.240703125,24724.263229166667,1.0053784200857991,3.1010721430875687,2.5114912528548583,198.17263460591494,159.16479119671325,39.00784340920168,74.39019025770702
2018-08-01,25488.80078125,25278.3203125,25461.630859375,25333.8203125,315880000,25333.8203125,24899.269140625,24734.406979166666,1.0066652967098502,3.0499773158852994,2.1990150553901078,191.91200690140977,167.69408942691493,24.21791747449484,65.46459065796083
2018-08-02,25360.48046875,25120.0703125,25256.44921875,25326.16015625,307700000,25326.16015625,24947.611953125,24741.600703125,1.008326512600051,2.5013731853930965,1.5296892626967207,184.20885869245103,174.84134309512632,9.367515597324712,62.41612223859547
2018-08-03,25467.900390625,25325.169921875,25360.369140625,25462.580078125,239020000,25462.580078125,24997.473125,24751.1275,1.0099529051757339,2.8959201580816885,2.3192576656356323,186.9568832516161,182.156098687054,4.800784564562093,65.00726482074957
2018-08-06,25540.01953125,25381.380859375,25437.4296875,25502.1796875,238990000,25502.1796875,25046.70390625,24762.291354166668,1.011485712207141,3.1407762955364182,2.5001301226679873,190.13827437202417,188.11783566071205,2.0204387113121243,64.58196750622817
2018-08-07,25692.720703125,25551.650390625,25551.650390625,25628.91015625,239910000,25628.91015625,25099.573125,24777.837630208334,1.012984809231271,3.692344289968519,3.1230035968645486,200.57355239374738,192.548906328176,8.024646065571375,65.81628984523525
2018-08-08,25634.109375,25557.48046875,25615.720703125,25583.75,217770000,25583.75,25155.9303125,24792.971770833334,1.0146395738688194,3.3926453510352728,3.083570235077837,202.86108194189364,194.32863742161055,8.532444520283093,70.46658290838322
2018-08-09,25613.310546875,25492.689453125,25589.7890625,25509.23046875,214970000,25509.23046875,25202.029921875,24812.773098958332,1.0156877597423002,3.2263118867204454,2.7401868846139266,196.39692075378116,194.02403511758166,2.3728856361994985,66.87444748858447
2018-08-10,25401.189453125,25222.880859375,25401.189453125,25313.140625,234480000,25313.140625,25236.296328125,24829.16390625,1.0163973472249106,2.30384538534949,1.5857036290533033,173.45177079723726,191.6302204122306,-18.178449614993355,58.85003317508731
2018-08-13,25381.390625,25153.9296875,25327.189453125,25187.69921875,219990000,25187.69921875,25252.740703125,24840.70203125,1.0165872394168511,2.176623644008968,1.2609452657817544,143.49142123530328,185.5545300377182,-42.06310880241492,48.125407542111
2018-08-14,25339.509765625,25201.869140625,25215.689453125,25299.919921875,219210000,25299.919921875,25267.95109375,24853.885104166668,1.0166600106119392,1.9539185098144563,1.4001192771265991,127.33506189920081,178.37931392636165,-51.04425202716084,45.883284133672845
2018-08-15,25235.369140625,24965.76953125,25235.369140625,25162.41015625,295810000,25162.41015625,25286.42953125,24867.208567708334,1.0168583845026358,1.480506233396639,0.39634912488590857,102.25639380083521,169.2734844939599,-67.01709069312469,37.08088613831242
2018-08-16,25607.33984375,25294.970703125,25294.970703125,25558.73046875,342430000,25558.73046875,25311.783125,24886.670963541666,1.0170819215668143,2.895802661850966,1.6406362272458397,113.05784521891474,161.0624802681042,-48.00463504918946,53.108916698154175
2018-08-17,25728.16015625,25521.66015625,25550.80078125,25669.3203125,284160000,25669.3203125,25337.77953125,24909.928828125,1.0171759102997486,3.2847597990772304,2.4557730868918215,129.05409417645933,154.27534913526364,-25.22125495880431,60.67409655946656
2018-08-20,25790.169921875,25716.41015625,25727.69921875,25758.689453125,248570000,25758.689453125,25365.552734375,24934.309348958333,1.0172951806838268,3.432461516935592,3.1366451596716916,147.24522814830925,148.3499797746594,-1.1047516263501507,60.22930315664085
2018-08-21,25888.8203125,25784.900390625,25786.990234375,25822.2890625,241620000,25822.2890625,25393.648671875,24955.10640625,1.0175732476746788,3.741574534084746,3.325147049532018,164.89300590376297,144.13130465931155,20.761701244451416,64.7020163423667
2018-08-22,25836.16015625,25722.4296875,25825.060546875,25733.599609375,200480000,25733.599609375,25415.02109375,24973.456796875,1.017681344655909,3.4544811573019807,2.999075765589332,169.76554770328949,141.17226320925693,28.59328449403256,61.69284457931678
2018-08-23,25762.560546875,25608.01953125,25714.859375,25656.98046875,213270000,25656.98046875,25438.7203125,24990.747057291668,1.0179255647772893,3.088397028764045,2.4700040880859753,165.5363478929139,140.2927717754432,25.243576117470695,55.7772698303613
2018-08-24,25826.05078125,25688.580078125,25688.580078125,25790.349609375,200330000,25790.349609375,25468.00953125,25007.38453125,1.0184195592075769,3.2736980109893787,2.723977575598746,170.9755518760321,143.34656406885753,27.628987807174582,58.11184820365306
2018-08-27,26067.5703125,25882.7109375,25882.7109375,26049.640625,220510000,26049.640625,25508.22359375,25024.85268229167,1.0193156346450893,4.166728345802362,3.42802519598997,193.97278072319386,150.7507550493012,43.22202567389266,61.02087383607899
2018-08-28,26122.240234375,26037.849609375,26092.69921875,26064.01953125,211470000,26064.01953125,25541.106796875,25041.290677083332,1.0199596788455108,4.316668702228288,3.979662810286677,210.9270718487678,162.82527483240483,48.10179701636298,62.78667554131913
2018-08-29,26167.939453125,26035.30078125,26082.529296875,26124.5703125,214960000,26124.5703125,25569.525625,25057.626145833332,1.020428889639723,4.4310394800757935,3.901704932968042,226.63688280927454,175.44516789800036,51.191714911274175,66.50555120139818
2018-08-30,26104.369140625,25934.80078125,26099.009765625,25986.919921875,240440000,25986.919921875,25587.919609375,25074.699609375,1.0204676430025155,4.1064082413375225,3.430155436651461,225.38172481896618,186.14823796939,39.23348684957617,68.6580483673295
2018-08-31,26028.830078125,25879.76953125,25964.849609375,25964.8203125,273440000,25964.8203125,25608.47,25090.644817708333,1.020638177538036,3.7391835372621474,3.145095390233754,220.06695442264026,194.23954088876013,25.827413533880133,72.82618672810467
2018-09-04,25971.76953125,25805.94921875,25916.0703125,25952.48046875,254600000,25952.48046875,25634.296015625,25107.158151041665,1.0209955209351906,3.443684765145205,2.7832344206560222,212.4107000018994,199.51928467744196,12.891415324457427,70.36226699349234
2018-09-05,26011.220703125,25871.0390625,25919.83984375,25974.990234375,289210000,25974.990234375,25656.688046875,25123.956822916665,1.0212041131782397,3.531545156131699,2.9735851118080525,205.78722613235004,203.521693391782,2.265532740568034,77.31587565673107
2018-09-06,26073.6796875,25880.83984375,25973.01953125,25995.869140625,262380000,25995.869140625,25683.17,25137.057890625,1.0217253789903022,3.726059751902455,2.9589061550532314,199.9182949538481,207.3419097318858,-7.423614778037717,69.65665514982146
2018-09-07,26002.990234375,25818.390625,25951.01953125,25916.5390625,281350000,25916.5390625,25706.78515625,25151.486276041665,1.022078173596337,3.385501552424941,2.6515504556627434,186.71353301252384,209.0905743026071,-22.37704129008327,61.438155378759674
2018-09-10,26039.9609375,25854.130859375,25991.91015625,25857.0703125,252170000,25857.0703125,25722.564765625,25164.423072916667,1.022179792919991,3.4792685770953957,2.740805082078901,169.49618638598622,206.37095270958403,-36.87476632359781,54.68134580676101
2018-09-11,26019.919921875,25754.3203125,25841.140625,25971.060546875,265960000,25971.060546875,25741.32,25179.880416666667,1.022297150504405,3.3361536723276464,2.2813448131116187,163.16846984655422,201.06444137600477,-37.89597152945055,56.7551796125201
2018-09-12,26145.720703125,25929.4296875,25989.0703125,25998.919921875,282770000,25998.919921875,25756.120390625,25196.491484375,1.0222105885891708,3.767307124242447,2.9088899285026004,158.57378771626827,193.50187525455962,-34.92808753829135,62.75166525235989
2018-09-13,26191.640625,26067.080078125,26083.939453125,26145.990234375,260800000,26145.990234375,25778.61,25220.285364583335,1.0221379190340454,3.8514840192122923,3.3575937040379866,164.89896154335293,186.78156822393592,-21.882606680582995,72.01185814535371
2018-09-14,26211.109375,26068.2890625,26169.560546875,26154.669921875,228640000,26154.669921875,25804.427578125,25240.110572916667,1.0223579450485396,3.8470465463223524,3.281199926564482,168.66778834185607,181.07054977051544,-12.402761428659375,68.47283127542673
2018-09-17,26184.470703125,26030.349609375,26151.66015625,26062.119140625,230230000,26062.119140625,25834.38671875,25262.060963541666,1.0226555448517964,3.651363762103821,3.041274609154554,162.3154645276736,175.50441249560149,-13.188947967927874,50.76148182050054
2018-09-18,26317.33984375,26076.2109375,26076.2109375,26246.9609375,243000000,26246.9609375,25876.7571875,25283.550963541667,1.023462140457,4.088780415769255,3.1350816786033464,170.2340383324845,171.55405829561641,-1.3200199631319265,59.241142252776314
2018-09-19,26464.41015625,26280.759765625,26287.83984375,26405.759765625,251330000,26405.759765625,25920.99078125,25304.778567708334,1.024351614533708,4.582658510284232,3.8569047158631298,187.16577289229463,170.13711139988825,17.02866149240637,62.921497565029775
2018-09-20,26697.490234375,26519.390625,26519.390625,26656.98046875,260480000,26656.98046875,25980.77359375,25329.538567708332,1.025710497027052,5.4006181873783365,4.697488089295732,218.33883158140816,173.65103346309763,44.687798118310525,77.88111611910169
2018-09-21,26769.16015625,26680.369140625,26726.25,26743.5,657620000,26743.5,26028.164375,25350.833359375,1.0267182938731487,5.594793578454449,5.244544675918217,247.17581929701555,182.28210378654532,64.89371551047023,80.75211887285529
