2020/09/01 11:26:26 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Afghanistan,1406,1302.700,36.000
Africa,Libya,237,20.394,34.415
Africa,Algeria,1510,79.448,34.344
Africa,Mauritania,159,282.543,34.042
Asia,Philippines,3597,33.773,32.752
North America,Belize,13,14.054,32.597
Europe,Lithuania,86,53.051,31.681
Asia,Palestine,159,25.264,31.054
Africa,Morocco,1141,30.030,30.845
Africa,Namibia,75,21.584,29.434
Europe,Iceland,10,298.251,29.274
Asia,Pakistan,6298,495.120,28.412
Asia,Indonesia,7505,36.402,27.388
Europe,Malta,12,35.794,27.168
Asia,Bangladesh,4316,83.097,26.161
Australia/Oceania,Australia,657,161.106,25.726
Europe,Greece,266,30.927,25.551
Asia,Lebanon,167,17.684,24.488
North America,Barbados,7,62.485,24.339
Africa,Gabon,53,331.458,23.720
North America,Nicaragua,137,116.710,20.638
Asia,Yemen,566,223.762,18.790
Africa,Sudan,823,221.318,18.720
Europe,Latvia,34,99.230,18.066
North America,Haiti,201,347.596,17.597
Africa,Guinea-Bissau,34,188.612,17.208
Africa,Senegal,284,100.755,16.888
Asia,Cyprus,20,192.694,16.546
Africa,Liberia,82,449.502,16.161
North America,Trinidad and Tobago,22,10.316,15.709
Africa,Zambia,288,59.390,15.594
Africa,Cameroon,411,241.981,15.416
Africa,Lesotho,31,72.753,14.457
South America,Venezuela,386,32.996,13.580
Africa,Zimbabwe,202,71.372,13.556
Africa,CAR,62,711.881,12.805
South America,Uruguay,44,122.380,12.662
Asia,Hong Kong,90,176.199,11.980
Africa,Kenya,577,98.493,10.696
Asia,Japan,1279,58.997,10.120
Africa,Réunion,9,16.181,10.040
Asia,Uzbekistan,322,74.553,9.600
Africa,Malawi,175,181.280,9.118
Africa,Ghana,276,315.519,8.854
Africa,Sierra Leone,70,390.001,8.759
North America,Cuba,94,59.647,8.300
Asia,Nepal,239,22.534,8.179
Africa,Comoros,7,339.636,8.026
Africa,Mauritius,10,189.488,7.865
Asia,Tajikistan,68,173.280,7.107
North America,Jamaica,21,11.490,7.088
Africa,Ethiopia,809,22.813,7.014
Africa,Madagascar,195,128.319,7.014
Asia,Brunei ,3,696.264,6.854
Africa,Tunisia,77,17.741,6.499
Asia,Syria,112,25.922,6.359
Asia,S. Korea,324,41.301,6.325
Africa,Mali,126,195.641,6.173
Africa,Somalia,98,389.282,6.129
Europe,Slovakia,33,31.768,6.047
Africa,Nigeria,1013,177.048,4.895
Asia,Georgia,19,79.870,4.769
Africa,Chad,77,186.606,4.637
Asia,Singapore,27,613.302,4.609
Africa,Guinea,59,134.655,4.471
Africa,Ivory Coast,117,153.821,4.417
Australia/Oceania,New Zealand,22,134.668,4.395
Africa,South Sudan,47,530.661,4.185
Asia,Malaysia,128,564.894,3.941
Africa,Togo,28,62.236,3.360
Africa,Benin,40,344.488,3.282
Africa,Angola,108,27.311,3.255
Asia,China,4634,5357.366,3.214
Africa,DRC,258,189.685,2.862
Africa,Niger,69,1424.070,2.816
Africa,Burkina Faso,55,205.292,2.609
Africa,Botswana,6,49.169,2.544
Asia,Jordan,15,22.472,1.468
Africa,Rwanda,16,23.533,1.229
Asia,Thailand,58,826.541,0.832
Africa,Mozambique,23,37.439,0.734
Africa,Uganda,32,19.303,0.695
Asia,Sri Lanka,12,130.600,0.559
Australia/Oceania,Papua New Guinea,5,35.917,0.556
Asia,Vietnam,34,227.816,0.358
Asia,Taiwan,7,2365.364,0.287
Asia,Myanmar,6,7.813,0.109
