2020/09/13 14:12:30 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Africa,Eswatini,98,103.628,84.299
Europe,Serbia,733,278.863,83.958
Europe,Austria,756,37.032,83.833
Asia,Turkey,6999,120.756,82.813
Europe,Belarus,750,235.903,79.375
Africa,Cabo Verde,44,49.961,78.968
Asia,Qatar,205,312.432,73.011
Europe,Ukraine,3178,33.960,72.750
South America,Paraguay,514,17.338,71.897
South America,Guyana,54,22.393,68.573
Africa,Sao Tome and Principe,15,547.063,68.195
Europe,Hungary,637,10.916,65.982
Europe,Slovenia,135,28.474,64.947
Africa,Djibouti,61,3736.409,61.565
Europe,Finland,337,128.062,60.801
North America,Guadeloupe,24,5.952,59.977
Asia,Maldives,32,75.146,58.994
Africa,Equatorial Guinea,83,1007.603,58.794
Europe,Poland,2188,93.114,57.834
Asia,India,78727,32.867,56.937
Asia,Azerbaijan,559,186.555,55.033
Africa,Egypt,5627,425.328,54.788
Europe,Croatia,224,34.118,54.639
Africa,Libya,362,16.894,52.534
Europe,Norway,265,72.397,48.814
Europe,Estonia,64,67.729,48.239
North America,Martinique,18,22.659,47.981
North America,Belize,19,24.290,47.617
Asia,Palestine,221,27.177,43.124
Europe,Czechia,453,19.932,42.279
Africa,Gambia,102,70.026,41.996
Africa,Morocco,1553,26.198,41.972
Asia,UAE,399,61.630,40.247
Asia,Philippines,4371,45.096,39.775
Africa,Namibia,101,36.655,39.604
Africa,Algeria,1605,117.873,36.475
North America,Trinidad and Tobago,51,16.488,36.414
Asia,Afghanistan,1420,476.782,36.311
Asia,Lebanon,239,28.901,35.049
Africa,Mauritania,161,249.664,34.462
Europe,Malta,15,31.275,33.954
Europe,Lithuania,87,52.389,32.061
Asia,Indonesia,8723,35.748,31.835
Australia/Oceania,Australia,810,288.809,31.700
Europe,Iceland,10,359.798,29.266
Europe,Greece,302,35.853,29.005
Asia,Pakistan,6379,420.832,28.776
Asia,Bangladesh,4733,114.910,28.677
North America,Barbados,7,434.252,24.344
Africa,Gabon,53,996.051,23.707
North America,Nicaragua,144,153.408,21.699
Africa,Guinea-Bissau,39,365.514,19.731
Asia,Yemen,582,372.481,19.410
North America,Haiti,219,287.254,19.167
Africa,Sudan,834,1034.982,18.946
Europe,Latvia,35,143.517,18.592
Asia,Cyprus,22,459.422,18.201
Africa,Senegal,297,206.260,17.658
Africa,Zambia,312,76.695,16.892
South America,Venezuela,477,30.932,16.783
Africa,Réunion,15,19.202,16.730
Africa,Liberia,82,636.098,16.138
Africa,Congo,88,77.251,15.875
Africa,Cameroon,415,237.280,15.556
Africa,Lesotho,33,59.817,15.373
Africa,Zimbabwe,224,51.827,15.037
North America,Jamaica,40,24.168,13.492
Asia,Hong Kong,100,238.129,13.312
South America,Uruguay,45,75.355,12.944
Africa,CAR,62,1149.687,12.794
Asia,Nepal,345,27.087,11.797
Asia,Uzbekistan,388,58.423,11.564
Africa,Kenya,619,181.465,11.461
Asia,Japan,1423,96.160,11.263
North America,Cuba,108,61.138,9.540
Africa,Malawi,177,408.761,9.196
Africa,Ghana,286,333.104,9.165
Africa,Tunisia,107,12.802,9.031
Africa,Sierra Leone,72,182.470,9.000
Asia,Syria,152,39.841,8.627
Africa,Ethiopia,996,45.801,8.621
Africa,Comoros,7,274.133,8.013
Africa,Mauritius,10,347.885,7.867
Africa,Madagascar,211,154.228,7.579
Asia,Tajikistan,72,147.924,7.519
Australia/Oceania,French Polynesia,2,15.299,7.112
Asia,S. Korea,358,89.832,6.974
Europe,Slovakia,38,24.174,6.958
Africa,Mali,128,168.026,6.277
Africa,Somalia,98,286.050,6.130
Africa,Nigeria,1078,211.851,5.200
Africa,Chad,80,104.795,4.875
Australia/Oceania,New Zealand,24,288.204,4.795
Africa,Guinea,63,128.603,4.772
Asia,Georgia,19,15.277,4.761
Asia,Singapore,27,654.495,4.608
Africa,Ivory Coast,119,204.278,4.492
Africa,Togo,37,94.283,4.450
Africa,South Sudan,49,365.467,4.372
Africa,Botswana,10,41.234,4.236
Africa,Angola,132,37.976,3.998
Asia,Malaysia,128,89.361,3.950
Africa,Benin,40,201.260,3.282
Asia,China,4634,5738.065,3.210
Africa,DRC,264,235.361,2.922
Africa,Niger,69,5713.265,2.812
Africa,Burkina Faso,56,66.846,2.663
Australia/Oceania,Fiji,2,152.826,2.250
Asia,Jordan,22,18.422,2.155
Africa,Rwanda,22,100.098,1.692
Africa,Uganda,55,15.931,1.192
Africa,Mozambique,35,32.498,1.111
Asia,Thailand,58,479.030,0.835
Asia,Sri Lanka,12,184.863,0.562
Australia/Oceania,Papua New Guinea,5,120.799,0.561
Asia,Vietnam,35,365.976,0.362
Asia,Taiwan,7,400.288,0.295
Asia,Myanmar,16,6.045,0.292
