2020/10/11 22:16:26 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Asia,Nepal,636,22.464,21.720
Asia,Georgia,85,12.990,21.318
Europe,Latvia,40,19.657,21.273
Asia,Cyprus,25,51.015,20.663
Africa,Guinea-Bissau,40,500.705,20.193
North America,Haiti,230,1046.084,20.093
Asia,Yemen,595,902.696,19.717
Africa,Lesotho,42,69.332,19.569
Africa,Sudan,836,3314.664,18.954
Asia,Jordan,191,10.410,18.666
Africa,Senegal,314,423.321,18.612
Africa,Zambia,337,182.299,18.204
Africa,Réunion,16,67.163,17.835
Africa,Congo,90,853.871,16.196
Africa,Liberia,82,438.457,16.123
Africa,Cameroon,423,366.306,15.820
Africa,Zimbabwe,230,313.581,15.418
Asia,Uzbekistan,505,116.805,15.027
South America,Uruguay,50,72.920,14.374
Africa,Kenya,766,92.684,14.160
Asia,Hong Kong,105,362.033,13.978
Asia,Japan,1627,118.297,12.882
Africa,CAR,62,2614.435,12.773
Asia,Syria,224,56.387,12.724
Asia,Myanmar,646,10.725,11.847
Europe,Slovakia,61,11.758,11.170
Africa,Ethiopia,1287,72.237,11.115
North America,Cuba,123,169.192,10.864
Africa,Ghana,306,1293.423,9.791
Africa,Malawi,180,804.533,9.339
Africa,Sierra Leone,72,299.967,8.961
Africa,Madagascar,237,504.547,8.506
Asia,S. Korea,432,229.389,8.427
Asia,Tajikistan,79,170.376,8.231
Africa,Comoros,7,297.787,8.004
Africa,Mauritius,10,189.219,7.848
Africa,Botswana,18,329.880,7.610
Africa,Angola,218,29.549,6.575
Africa,Mali,132,153.873,6.467
Africa,Somalia,99,180.561,6.176
Africa,Togo,49,107.008,5.885
Africa,Chad,92,70.271,5.574
Africa,Nigeria,1115,354.948,5.380
Africa,Guinea,69,197.113,5.215
Australia/Oceania,New Zealand,25,531.579,4.997
Africa,South Sudan,55,261.764,4.892
Asia,Malaysia,157,20.668,4.833
Asia,Singapore,27,4385.325,4.605
Africa,Ivory Coast,120,357.083,4.519
Africa,Benin,41,214.199,3.350
Asia,China,4634,3877.248,3.196
Africa,DRC,276,576.135,3.052
Africa,Burkina Faso,61,91.732,2.901
Africa,Niger,69,5824.862,2.815
Africa,Rwanda,31,789.423,2.374
Africa,Mozambique,71,57.820,2.258
Africa,Uganda,93,45.421,2.012
Asia,Thailand,59,343.489,0.844
Australia/Oceania,Papua New Guinea,7,189.565,0.783
Asia,Sri Lanka,13,14.518,0.607
Asia,Vietnam,35,411.485,0.347
Asia,Taiwan,7,253.268,0.292
