2020/08/24 11:12:21 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
Europe,Slovakia,33,29.642,6.043
Asia,S. Korea,309,37.387,6.035
Africa,Tunisia,71,16.687,5.996
Africa,Ethiopia,678,18.608,5.885
Africa,Somalia,93,1319.346,5.832
North America,Jamaica,16,15.279,5.400
Asia,Nepal,157,26.663,5.376
Asia,Syria,89,21.228,5.058
Africa,Nigeria,1002,77.766,4.835
Africa,Chad,76,174.752,4.625
Asia,Singapore,27,481.093,4.610
Australia/Oceania,New Zealand,22,154.599,4.392
Africa,Ivory Coast,113,188.058,4.269
Asia,Georgia,17,83.735,4.259
Africa,South Sudan,47,1344.820,4.194
Africa,Guinea,54,79.906,4.098
Asia,Malaysia,125,723.341,3.855
Africa,Togo,27,45.192,3.256
Asia,China,4634,3491.323,3.218
Africa,Benin,39,194.911,3.209
Africa,Angola,96,37.271,2.918
Africa,Niger,69,1134.888,2.826
Africa,DRC,251,382.210,2.783
Africa,Burkina Faso,55,118.400,2.625
Asia,Jordan,12,34.517,1.171
Africa,Rwanda,12,21.047,0.925
Asia,Thailand,58,865.064,0.837
Africa,Mozambique,20,31.759,0.636
Asia,Sri Lanka,12,267.907,0.561
Australia/Oceania,Papua New Guinea,4,26.112,0.449
Africa,Uganda,20,13.043,0.433
Asia,Taiwan,7,1179.042,0.287
Asia,Vietnam,27,120.799,0.266
Asia,Myanmar,6,23.312,0.117
