2020/10/28 22:19:12 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
South America,Paraguay,1347,63.070,188.113
Europe,Russia,26935,62.601,184.535
Asia,Bahrain,317,155.505,184.303
Asia,Kuwait,763,109.406,177.822
Asia,Kyrgyzstan,1138,70.353,173.513
Europe,Albania,493,44.009,171.369
Africa,Cabo Verde,94,78.083,168.481
Europe,Bulgaria,1161,16.572,167.512
Europe,Hungary,1578,17.772,163.489
Africa,Mayotte,44,127.522,160.057
Europe,Ukraine,6755,34.802,154.756
North America,Turks and Caicos,6,679.767,154.302
Asia,Saudi Arabia,5348,625.481,152.861
All,Total:,1177925,62.322,151.118
All,World,1177925,62.322,151.113
South America,Guyana,119,71.902,151.058
North America,El Salvador,957,196.015,147.307
North America,Bermuda,9,154.444,144.696
Europe,Slovenia,278,8.536,133.714
Europe,Poland,4849,12.458,128.161
North America,Belize,51,42.851,127.516
Europe,Malta,56,35.595,126.719
Europe,Germany,10359,23.330,123.521
Europe,Denmark,715,31.458,123.296
Europe,Croatia,493,13.073,120.331
Africa,Libya,823,36.927,119.255
Asia,Turkey,10027,116.072,118.470
Europe,Austria,1027,19.089,113.824
Europe,Belarus,969,76.082,102.554
Africa,Eswatini,116,404.793,99.651
Africa,Tunisia,1153,28.911,97.227
Asia,Kazakhstan,1825,502.036,96.822
Africa,Morocco,3506,37.615,94.622
Australia/Oceania,French Polynesia,26,14.005,92.385
Europe,Serbia,803,37.773,92.023
Asia,Palestine,465,73.467,90.488
Asia,Lebanon,602,33.355,88.326
Asia,India,120563,114.474,87.092
Asia,Qatar,230,367.824,81.914
North America,Martinique,30,10.700,79.966
North America,Trinidad and Tobago,107,101.548,76.377
Asia,Azerbaijan,699,43.158,68.738
Asia,Jordan,700,13.836,68.382
Asia,Maldives,37,202.073,68.066
Africa,Sao Tome and Principe,15,568.291,68.034
North America,Jamaica,198,103.332,66.776
Asia,Philippines,7114,138.271,64.640
Europe,Finland,354,54.626,63.857
Asia,Georgia,253,10.372,63.463
Africa,Djibouti,61,624.385,61.450
Africa,Egypt,6222,440.036,60.429
Africa,Equatorial Guinea,83,2737.892,58.556
Europe,Greece,603,21.376,57.946
Europe,Estonia,73,50.688,55.012
Europe,Lithuania,144,12.523,53.149
Africa,Namibia,133,152.899,52.043
Europe,Norway,280,42.528,51.516
Europe,Monaco,2,23.038,50.849
Asia,Indonesia,13612,68.531,49.590
Asia,UAE,485,60.828,48.848
Africa,Gambia,119,1614.622,48.821
Africa,Algeria,1941,139.818,44.010
Asia,Afghanistan,1529,311.956,38.982
Asia,Bangladesh,5861,194.161,35.479
Australia/Oceania,Australia,907,1212.962,35.452
Europe,Iceland,12,48.926,35.091
Africa,Mauritania,163,807.650,34.765
Europe,Slovakia,184,12.902,33.696
Europe,Latvia,63,15.981,33.521
North America,Antigua and Barbuda,3,298.393,30.556
Asia,Pakistan,6759,291.215,30.418
Asia,Nepal,887,42.588,30.267
South America,Venezuela,780,156.714,27.455
Africa,Réunion,22,55.636,24.517
North America,Barbados,7,100.329,24.335
Africa,Gabon,54,815.734,24.085
North America,Nicaragua,156,331.994,23.454
Asia,Myanmar,1172,22.883,21.495
Asia,Cyprus,25,19.235,20.658
North America,Haiti,232,716.626,20.274
Asia,Yemen,599,2497.582,20.054
Africa,Lesotho,43,323.323,20.031
Africa,Senegal,322,769.044,19.074
Africa,Sudan,837,1626.553,18.972
Africa,Zambia,348,321.895,18.768
Africa,Kenya,934,41.610,17.257
Asia,Uzbekistan,558,148.156,16.595
Africa,Congo,92,260.326,16.551
Africa,Zimbabwe,242,301.093,16.201
Africa,Liberia,82,200.065,16.065
Africa,Cameroon,426,471.742,15.931
Asia,Syria,278,65.230,15.743
South America,Uruguay,54,45.820,15.519
Asia,Hong Kong,105,626.086,13.978
Asia,Japan,1730,111.365,13.700
Africa,CAR,62,4716.658,12.762
Africa,Ethiopia,1451,121.834,12.518
North America,Cuba,128,88.470,11.303
Africa,Ghana,316,735.806,10.100
Africa,Malawi,184,713.731,9.537
Africa,Sierra Leone,74,874.670,9.226
Asia,S. Korea,461,173.271,8.992
Africa,Botswana,21,42.759,8.874
Africa,Madagascar,244,518.641,8.743
Asia,Tajikistan,82,181.839,8.539
Africa,Angola,275,21.621,8.299
Africa,Comoros,7,190.525,8.002
Africa,Mauritius,10,104.057,7.859
Asia,Malaysia,246,19.504,7.570
Asia,Brunei ,3,715.672,6.831
Africa,Mali,136,165.480,6.665
Africa,Somalia,104,372.507,6.492
Africa,Togo,54,78.585,6.466
Africa,Chad,97,108.849,5.881
Africa,Nigeria,1135,505.841,5.472
Africa,Guinea,71,258.231,5.358
Australia/Oceania,New Zealand,25,301.680,4.992
Africa,South Sudan,56,698.690,4.980
Asia,Singapore,28,5207.845,4.774
Africa,Ivory Coast,124,465.802,4.663
Africa,DRC,305,372.714,3.373
Africa,Benin,41,200.952,3.351
Asia,China,4634,2720.672,3.238
Africa,Burkina Faso,67,196.982,3.179
Africa,Mozambique,91,53.107,2.888
Africa,Niger,69,982.534,2.833
Africa,Rwanda,35,210.266,2.682
Africa,Uganda,106,66.002,2.297
Asia,Sri Lanka,19,11.236,0.885
Asia,Thailand,59,362.344,0.848
Australia/Oceania,Papua New Guinea,7,405.140,0.774
Asia,Vietnam,35,193.820,0.358
Asia,Taiwan,7,442.339,0.293
