2020/07/13 12:03:09 UTC
Continent,Country,Total deaths,Td,Deaths/Mil.
North America,Haiti,139,72.927,12.191
Africa,CAR,53,62.764,10.963
Africa,Liberia,51,33.549,10.099
Africa,Senegal,150,47.378,8.947
South America,Uruguay,31,152.043,8.920
Africa,Congo,47,18.359,8.505
Africa,Comoros,7,253.915,8.038
Africa,Sierra Leone,63,82.852,7.899
Africa,Mauritius,10,1656.967,7.865
Asia,Japan,982,50.226,7.764
North America,Cuba,87,215.547,7.674
Asia,Palestine,38,11.709,7.444
Africa,Morocco,253,45.329,6.844
Africa,Mali,121,141.983,5.972
North America,Costa Rica,30,11.580,5.889
Africa,Somalia,93,236.959,5.837
Asia,Tajikistan,55,91.330,5.767
North America,Trinidad and Tobago,8,320.228,5.714
Africa,Libya,39,13.084,5.661
Asia,S. Korea,289,166.120,5.639
Asia,Lebanon,36,22.050,5.275
Europe,Slovakia,28,64.417,5.123
North America,Belize,2,23.136,5.027
Africa,Chad,75,531.294,4.602
Africa,Ghana,139,24.329,4.473
Asia,Singapore,26,148.988,4.443
Australia/Oceania,New Zealand,22,678.620,4.403
Africa,Tunisia,50,79.257,4.236
Australia/Oceania,Australia,108,29.135,4.231
Asia,Malaysia,122,680.377,3.761
Asia,Georgia,15,107.278,3.754
Africa,Kenya,197,18.208,3.655
Africa,Nigeria,740,38.587,3.591
North America,Jamaica,10,120.152,3.377
Africa,Réunion,3,48.011,3.349
Asia,China,4634,8275.930,3.215
Africa,Ivory Coast,84,28.569,3.185
South America,Venezuela,89,14.353,3.131
South America,Paraguay,22,24.950,3.082
Africa,Guinea,37,53.651,2.814
Africa,Niger,68,482.332,2.784
Africa,Burkina Faso,53,100.140,2.558
Africa,Zambia,42,32.474,2.283
Africa,Benin,26,34.870,2.151
Africa,DRC,189,60.204,2.118
Africa,Malawi,38,12.693,1.993
Asia,Uzbekistan,61,17.637,1.822
Africa,Togo,15,76.945,1.812
Africa,Madagascar,37,8.877,1.333
Asia,Nepal,38,68.362,1.303
Africa,Gambia,3,41.889,1.219
Africa,Zimbabwe,18,15.212,1.206
Africa,Ethiopia,127,18.871,1.109
Asia,Syria,19,31.805,1.094
Asia,Jordan,10,378.938,0.984
Asia,Hong Kong,7,26.689,0.934
Africa,Lesotho,2,4.287,0.931
Asia,Thailand,58,518.355,0.829
Africa,Angola,26,12.765,0.771
Asia,Sri Lanka,11,20.951,0.513
Africa,Rwanda,4,25.459,0.308
Asia,Taiwan,7,1091.705,0.295
Africa,Mozambique,9,30.532,0.288
Asia,Myanmar,6,86.775,0.109
