Date,Open,High,Low,Close,Volume
2009-05-11,8569.23046875,8569.23046875,8410.330078125,8418.76953125,332630000
2009-05-12,8419.169921875,8517.4599609375,8365.650390625,8469.1103515625,334840000
2009-05-13,8461.7998046875,8462.0400390625,8262.4296875,8284.8896484375,336930000
2009-05-14,8285.919921875,8376.6396484375,8273.900390625,8331.3203125,323800000
2009-05-15,8326.2197265625,8394.9599609375,8230.169921875,8268.6396484375,308820000
2009-05-18,8270.150390625,8511.8798828125,8270.150390625,8504.080078125,288280000
2009-05-19,8502.48046875,8538.009765625,8463.5400390625,8474.849609375,277710000
2009-05-20,8471.8203125,8591.9296875,8405.4697265625,8422.0400390625,468640000
2009-05-21,8416.0703125,8416.150390625,8221.009765625,8292.1298828125,302280000
2009-05-22,8292.2099609375,8364.1396484375,8257.169921875,8277.3203125,244190000
2009-05-26,8277.3203125,8495.7099609375,8226.900390625,8473.490234375,314760000
2009-05-27,8473.650390625,8496.58984375,8289.349609375,8300.01953125,285990000
2009-05-28,8300.5,8434.6201171875,8246.580078125,8403.7998046875,290730000
2009-05-29,8404.0400390625,8522.9501953125,8368.51953125,8500.330078125,361910000
2009-06-01,8501.5302734375,8760.7001953125,8501.2900390625,8721.4404296875,354830000
2009-06-02,8721.599609375,8787.1298828125,8693.7197265625,8740.8701171875,257560000
2009-06-03,8740.0703125,8740.3896484375,8598.3798828125,8675.240234375,252160000
2009-06-04,8675.2802734375,8751.25,8634.5703125,8750.240234375,237800000
2009-06-05,8751.75,8839.400390625,8700.41015625,8763.1298828125,254970000
2009-06-08,8759.349609375,8823.9697265625,8633.0703125,8764.490234375,189630000
2009-06-09,8764.830078125,8803.259765625,8725.1201171875,8763.0595703125,187930000
2009-06-10,8763.66015625,8834.9296875,8639.9501953125,8739.01953125,219920000
2009-06-11,8736.23046875,8877.9296875,8736.23046875,8770.919921875,249900000
2009-06-12,8770.009765625,8805.5302734375,8716.73046875,8799.259765625,164020000
2009-06-15,8798.5,8798.5,8577.900390625,8612.1298828125,230220000
2009-06-16,8612.4404296875,8643.650390625,8499.3798828125,8504.669921875,240690000
2009-06-17,8504.3603515625,8563.009765625,8461.2900390625,8497.1796875,237870000
2009-06-18,8496.73046875,8590.51953125,8475.1201171875,8555.599609375,220050000
2009-06-19,8556.9599609375,8616.58984375,8496.73046875,8539.73046875,528710000
2009-06-22,8538.51953125,8538.830078125,8334.5498046875,8339.009765625,291240000
2009-06-23,8340.4404296875,8370.900390625,8286.41015625,8322.91015625,237150000
2009-06-24,8323.509765625,8428.41015625,8259.8798828125,8299.8603515625,189430000
2009-06-25,8299.25,8490.4599609375,8259.4296875,8472.400390625,222540000
2009-06-26,8468.5400390625,8468.76953125,8401.3603515625,8438.3896484375,307640000
2009-06-29,8440.1298828125,8533.23046875,8429.08984375,8529.3798828125,216480000
2009-06-30,8528.9296875,8560.4404296875,8393.9501953125,8447.0,233340000
2009-07-01,8447.5302734375,8580.4697265625,8447.5302734375,8504.0595703125,184600000
2009-07-02,8503.0,8503.23046875,8280.740234375,8280.740234375,157800000
2009-07-06,8280.740234375,8327.9697265625,8205.990234375,8324.8701171875,206900000
2009-07-07,8324.9501953125,8326.3095703125,8154.3798828125,8163.60009765625,210880000
2009-07-08,8163.60009765625,8219.51953125,8087.18994140625,8178.41015625,325250000
2009-07-09,8179.009765625,8228.669921875,8145.31005859375,8183.169921875,192660000
2009-07-10,8182.490234375,8183.85009765625,8093.31005859375,8146.52001953125,174260000
2009-07-13,8146.52001953125,8331.6796875,8130.419921875,8331.6796875,253520000
2009-07-14,8331.3701171875,8361.23046875,8285.2001953125,8359.490234375,189170000
2009-07-15,8363.9501953125,8628.23046875,8363.9501953125,8616.2099609375,305000000
2009-07-16,8612.66015625,8739.5498046875,8584.400390625,8711.8203125,216580000
2009-07-17,8711.8896484375,8754.2900390625,8674.41015625,8743.9404296875,301410000
2009-07-20,8746.0498046875,8854.7998046875,8745.900390625,8848.150390625,213730000
2009-07-21,8848.150390625,8927.1298828125,8811.26953125,8915.9404296875,218910000
2009-07-22,8912.3896484375,8949.7998046875,8860.3203125,8881.259765625,199010000
2009-07-23,8882.3095703125,9096.7197265625,8866.4404296875,9069.2900390625,274760000
2009-07-24,9066.1103515625,9100.8798828125,9007.3896484375,9093.240234375,214310000
2009-07-27,9093.08984375,9123.400390625,9034.51953125,9108.509765625,176830000
2009-07-28,9106.919921875,9124.91015625,9007.4697265625,9096.7197265625,198270000
2009-07-29,9092.33984375,9094.830078125,9014.1904296875,9070.7197265625,190510000
2009-07-30,9072.83984375,9246.4296875,9072.6103515625,9154.4599609375,232410000
2009-07-31,9154.6103515625,9218.76953125,9133.4501953125,9171.6103515625,265570000
2009-08-03,9173.650390625,9298.4296875,9173.650390625,9286.5595703125,221690000
2009-08-04,9285.0498046875,9321.099609375,9250.740234375,9320.1904296875,195990000
2009-08-05,9315.3603515625,9318.080078125,9206.4501953125,9280.9697265625,236610000
2009-08-06,9277.1904296875,9325.1103515625,9208.7998046875,9256.259765625,244450000
2009-08-07,9258.4501953125,9437.7099609375,9258.4501953125,9370.0703125,216600000
2009-08-10,9368.41015625,9371.9599609375,9290.33984375,9337.9501953125,161370000
2009-08-11,9334.330078125,9334.330078125,9216.8798828125,9241.4501953125,171380000
2009-08-12,9236.0595703125,9424.1103515625,9221.01953125,9361.6103515625,197420000
2009-08-13,9362.2900390625,9406.5,9305.3095703125,9398.1904296875,145620000
2009-08-14,9398.0400390625,9401.9697265625,9232.830078125,9321.400390625,172780000
2009-08-17,9313.849609375,9313.849609375,9116.51953125,9135.33984375,207100000
2009-08-18,9134.3603515625,9233.509765625,9134.3603515625,9217.9404296875,158530000
2009-08-19,9208.6796875,9313.08984375,9131.9404296875,9279.16015625,176910000
2009-08-20,9278.5498046875,9363.9501953125,9267.9697265625,9350.0498046875,151740000
2009-08-21,9347.8603515625,9519.1103515625,9347.25,9505.9599609375,293530000
2009-08-24,9506.1796875,9587.73046875,9486.23046875,9509.2802734375,190590000
2009-08-25,9509.2099609375,9620.0,9508.98046875,9539.2900390625,173890000
2009-08-26,9538.6103515625,9582.9697265625,9485.7802734375,9543.51953125,154660000
2009-08-27,9541.6298828125,9609.7197265625,9459.400390625,9580.6298828125,163980000
2009-08-28,9582.740234375,9630.2001953125,9495.98046875,9544.2001953125,205770000
2009-08-31,9542.91015625,9543.0595703125,9436.1298828125,9496.2802734375,201600000
2009-09-01,9492.3203125,9557.9501953125,9292.080078125,9310.599609375,267680000
2009-09-02,9306.2099609375,9330.9296875,9262.2998046875,9280.669921875,175200000
2009-09-03,9282.0302734375,9350.26953125,9252.9296875,9344.6103515625,168750000
2009-09-04,9345.3603515625,9445.7197265625,9321.6298828125,9441.26953125,152400000
2009-09-08,9440.1298828125,9511.01953125,9439.98046875,9497.33984375,202370000
2009-09-09,9496.58984375,9577.2197265625,9476.1796875,9547.2197265625,190820000
2009-09-10,9546.5400390625,9633.0,9508.2197265625,9627.48046875,234130000
2009-09-11,9625.4404296875,9649.849609375,9571.5595703125,9605.41015625,196760000
2009-09-14,9598.080078125,9631.1103515625,9535.9599609375,9626.7998046875,196480000
2009-09-15,9626.419921875,9713.7099609375,9580.9296875,9683.41015625,224030000
2009-09-16,9683.7099609375,9799.7197265625,9679.1796875,9791.7099609375,241270000
2009-09-17,9789.8203125,9854.580078125,9749.4599609375,9783.919921875,225470000
2009-09-18,9784.75,9847.7099609375,9784.6796875,9820.2001953125,424930000
2009-09-21,9818.6103515625,9818.6904296875,9725.8798828125,9778.8603515625,172830000
2009-09-22,9779.6103515625,9843.400390625,9771.91015625,9829.8701171875,194620000
2009-09-23,9830.6298828125,9917.990234375,9740.83984375,9748.5498046875,233330000
2009-09-24,9749.990234375,9805.3896484375,9666.0302734375,9707.4404296875,201890000
2009-09-25,9706.6796875,9735.9296875,9641.009765625,9665.1904296875,189350000
2009-09-28,9663.23046875,9823.669921875,9663.23046875,9789.3603515625,163780000
2009-09-29,9789.740234375,9834.48046875,9739.1103515625,9742.2001953125,154000000
2009-09-30,9741.830078125,9776.8203125,9608.58984375,9712.2802734375,268390000
2009-10-01,9711.599609375,9711.669921875,9500.3701171875,9509.2802734375,266990000
2009-10-02,9507.6201171875,9524.7802734375,9430.080078125,9487.669921875,219750000
2009-10-05,9488.73046875,9625.0595703125,9481.08984375,9599.75,173850000
2009-10-06,9601.259765625,9774.3203125,9601.259765625,9731.25,206020000
2009-10-07,9725.6904296875,9740.3203125,9675.6201171875,9725.580078125,167650000
2009-10-08,9728.2197265625,9836.669921875,9728.0703125,9786.8701171875,209580000
2009-10-09,9786.0400390625,9865.009765625,9764.8798828125,9864.9404296875,161120000
2009-10-12,9865.240234375,9931.8203125,9849.3701171875,9885.7998046875,158850000
2009-10-13,9883.98046875,9895.08984375,9815.0595703125,9871.0595703125,211510000
2009-10-14,9873.5498046875,10027.73046875,9873.48046875,10015.8603515625,284810000
2009-10-15,10014.8798828125,10062.9404296875,9977.4697265625,10062.9404296875,252480000
2009-10-16,10061.3603515625,10061.66015625,9939.91015625,9995.91015625,307770000
2009-10-19,9996.669921875,10117.9599609375,9995.150390625,10092.1904296875,186240000
2009-10-20,10092.419921875,10098.3896484375,9992.8095703125,10041.48046875,214500000
2009-10-21,10038.83984375,10119.4697265625,9943.759765625,9949.3603515625,251050000
2009-10-22,9946.1796875,10105.1904296875,9916.7802734375,10081.3095703125,231900000
2009-10-23,10099.900390625,10109.5703125,9932.5,9972.1796875,305670000
2009-10-26,9972.330078125,10072.3203125,9849.4501953125,9867.9599609375,270050000
2009-10-27,9868.33984375,9947.5400390625,9837.9599609375,9882.169921875,237060000
2009-10-28,9881.1103515625,9902.419921875,9758.080078125,9762.6904296875,257370000
2009-10-29,9762.91015625,9969.91015625,9759.1298828125,9962.580078125,248950000
2009-10-30,9961.51953125,9962.1298828125,9684.5400390625,9712.73046875,327980000
2009-11-02,9712.1298828125,9858.58984375,9678.9501953125,9789.4404296875,242460000
2009-11-03,9787.4697265625,9787.4697265625,9703.8896484375,9771.91015625,231520000
2009-11-04,9767.2998046875,9928.0400390625,9767.1396484375,9802.1396484375,224130000
2009-11-05,9807.7998046875,10013.0703125,9807.7998046875,10005.9599609375,211040000
2009-11-06,10001.349609375,10044.5,9936.8095703125,10023.419921875,181010000
2009-11-09,10020.6201171875,10228.23046875,10020.6201171875,10226.9404296875,227470000
2009-11-10,10223.009765625,10260.7998046875,10197.6904296875,10246.9697265625,193950000
2009-11-11,10247.419921875,10341.9697265625,10246.1396484375,10291.259765625,166920000
2009-11-12,10289.8203125,10321.6396484375,10171.240234375,10197.4697265625,183810000
2009-11-13,10197.849609375,10305.6904296875,10192.0302734375,10270.4697265625,167280000
2009-11-16,10267.5302734375,10434.240234375,10267.4501953125,10406.9599609375,202570000
2009-11-17,10404.76953125,10438.169921875,10361.990234375,10437.419921875,158320000
2009-11-18,10426.26953125,10432.66015625,10360.099609375,10426.3095703125,166340000
2009-11-19,10425.330078125,10425.330078125,10256.1103515625,10332.4404296875,196250000
2009-11-20,10327.91015625,10342.7197265625,10271.6796875,10318.16015625,230430000
2009-11-23,10320.1298828125,10495.6103515625,10320.0498046875,10450.9501953125,182350000
2009-11-24,10451.25,10453.9697265625,10359.580078125,10433.7099609375,163750000
2009-11-25,10432.9599609375,10481.48046875,10420.9404296875,10464.400390625,130080000
2009-11-27,10452.23046875,10452.23046875,10231.25,10309.919921875,130290000
2009-11-30,10309.76953125,10364.33984375,10263.2900390625,10344.83984375,223580000
2009-12-01,10343.8203125,10501.2802734375,10343.4404296875,10471.580078125,190220000
2009-12-02,10470.4404296875,10513.51953125,10421.4697265625,10452.6796875,159500000
2009-12-03,10455.6298828125,10507.6298828125,10350.0498046875,10366.150390625,243970000
2009-12-04,10368.5703125,10516.7001953125,10311.8095703125,10388.900390625,460660000
2009-12-07,10386.8603515625,10443.16015625,10360.1796875,10390.1103515625,196580000
2009-12-08,10385.419921875,10385.650390625,10249.83984375,10285.9697265625,221770000
2009-12-09,10282.849609375,10342.26953125,10235.6298828125,10337.0498046875,188610000
2009-12-10,10336.0,10444.599609375,10335.76953125,10405.830078125,195910000
2009-12-11,10403.41015625,10484.0498046875,10400.080078125,10471.5,179970000
2009-12-14,10471.2802734375,10514.66015625,10471.2802734375,10501.0498046875,154360000
2009-12-15,10499.3095703125,10499.3095703125,10426.6904296875,10452.0,187560000
2009-12-16,10449.8095703125,10509.9697265625,10427.58984375,10441.1201171875,208310000
2009-12-17,10439.990234375,10440.0595703125,10307.9599609375,10308.259765625,198860000
2009-12-18,10309.3896484375,10372.349609375,10263.900390625,10328.8896484375,480080000
2009-12-21,10330.099609375,10458.0498046875,10329.7998046875,10414.1396484375,164470000
2009-12-22,10414.669921875,10479.8203125,10414.58984375,10464.9296875,135080000
2009-12-23,10464.3203125,10492.0595703125,10437.7998046875,10466.4404296875,112460000
2009-12-24,10467.1201171875,10522.0595703125,10461.6796875,10520.08984375,52670000
2009-12-28,10517.91015625,10551.6103515625,10506.33984375,10547.080078125,102010000
2009-12-29,10547.830078125,10580.330078125,10544.2802734375,10545.41015625,92890000
2009-12-30,10544.3603515625,10550.7001953125,10505.66015625,10548.509765625,110160000
2009-12-31,10548.509765625,10555.009765625,10423.1298828125,10428.0498046875,137940000
