Date,High,Low,Open,Close,Volume,Adj Close,Ma25,Ma75,Ma25&75 Signal,MACD,MACD Signal,MACD Hist,MACDw,MACDw Signal,MACDw Hist,MACDm,MACDm Signal,MACDm Hist,RSI
2019-09-19,7950.2099609375,7888.31005859375,7904.39013671875,7901.7900390625,1792700000,7901.7900390625,7736.8436328125,7723.5397330729165,1.0017225132775085,57.54389140179501,45.51382852298775,12.030062878807257,173.1196392339043,170.71290411309576,2.4067351208085483,328.49953269892285,322.01435098748465,6.4851817114382015,66.3240703668985
2019-09-20,7920.52978515625,7794.27001953125,7901.4599609375,7823.5498046875,3359380000,7823.5498046875,7750.39001953125,7731.575065104166,1.0024335215358644,51.72426517906206,48.746771606868606,2.9774935721934526,172.22727230867986,171.16623673326134,1.061035575418515,329.8719179598729,323.6084838198267,6.263434140046229,59.77607317775857
2019-09-23,7842.97998046875,7790.2900390625,7815.22998046875,7818.60986328125,1780160000,7818.60986328125,7758.97001953125,7738.810794270833,1.0026049513027688,46.18120924930918,50.75848416278263,-4.5772749134734525,171.2045835896215,171.51986504668608,-0.31528145706457167,331.2138072062371,325.1864150659204,6.027392140316692,67.3850400893129
2019-09-24,7873.25,7684.7998046875,7855.97021484375,7710.0400390625,2302600000,7710.0400390625,7758.598828125,7742.714127604167,1.0020515674812533,32.65123689659049,50.182530396488495,-17.531293499898005,168.24271679375943,171.4252150269536,-3.182498233194167,332.21667866145253,326.68819976877563,5.528478892676901,49.23277048684215
2019-09-25,7822.43017578125,7647.6298828125,7706.5,7803.5400390625,2015270000,7803.5400390625,7764.16162109375,7746.735592447917,1.0022494673321265,29.137426798060915,48.150731980185405,-19.01330518212449,166.9755738766671,171.02773018847034,-4.05215631180323,333.4852957385083,328.1355328770569,5.3497628614513815,44.640446109054004
2019-09-26,7798.1201171875,7718.68994140625,7794.27978515625,7771.990234375,1832800000,7771.990234375,7765.712421875,7750.1774609375,1.002004465190094,23.53559769396543,44.9380044278313,-21.402406733865874,165.1323628024902,170.32807214582095,-5.195709343330748,334.64492467955006,329.52646390840516,5.118460771144896,42.95854846200077
2019-09-27,7790.7998046875,7626.81982421875,7786.02978515625,7681.580078125,2037720000,7681.580078125,7764.67841796875,7752.967994791667,1.0015104438951574,11.666282111623332,40.39463277889869,-28.728350667275357,161.71018399986497,169.24388162873643,-7.533697628871465,335.52106500086484,330.8449203112598,4.676144689605053,38.25827469674334
2019-09-30,7761.83984375,7693.490234375,7705.97021484375,7749.4501953125,1805820000,7749.4501953125,7776.05681640625,7756.151595052083,1.002566378584821,7.648152104953624,35.13962573991527,-27.491473634961643,159.55886036120592,167.8552871809075,-8.296426819701594,336.5875686047284,332.1018939487021,4.485674656026276,45.28557204668663
2019-10-01,7821.72021484375,7675.419921875,7782.81982421875,7684.14013671875,2243650000,7684.14013671875,7780.42162109375,7758.88533203125,1.0027756936906376,-0.797033082735652,28.81011426140271,-29.60714734413836,156.285757137779,166.0507722337747,-9.765015095995693,337.44609100787966,333.27632017311294,4.169770834766723,35.14862249280859
2019-10-02,7631.33984375,7513.68994140625,7627.58984375,7550.7900390625,2495160000,7550.7900390625,7779.81203125,7759.208932291666,1.0026553092123334,-18.042162794014075,20.4116637952017,-38.45382658921578,150.75381553673833,163.56568071186737,-12.811865175129043,337.89558706340995,334.3203262136115,3.5752608497984397,26.756799936589243
2019-10-03,7640.419921875,7463.56982421875,7557.18994140625,7638.39013671875,2141490000,7638.39013671875,7781.831640625,7759.248802083333,1.0029104413478278,-24.359653634613096,11.957895038126683,-36.317548672739775,146.94420358381558,160.75645085354913,-13.812247269733547,338.5976453524436,335.2898514794527,3.307793872990885,35.05612205996252
2019-10-04,7759.35986328125,7670.919921875,7677.330078125,7754.10009765625,1736890000,7754.10009765625,7783.9032421875,7760.400266927083,1.0030285777088819,-19.80122759579899,4.626513166447997,-24.427740762246987,145.2694020750214,157.87476401859354,-12.605361943572149,339.6339625243909,336.2254242925809,3.4085382318099846,44.69677933235033
2019-10-07,7784.7900390625,7712.68017578125,7725.68017578125,7725.1298828125,1739450000,7725.1298828125,7785.2684375,7760.228001302084,1.0032267655272131,-18.31517045781584,-1.036420984041595,-17.278749473774244,143.09397697555232,155.08045959434833,-11.986482618796003,340.57076838201647,337.1536564837547,3.417111898261794,41.10040061685649
2019-10-08,7707.169921875,7603.759765625,7671.3798828125,7604.27001953125,1933580000,7604.27001953125,7785.05884765625,7758.56787109375,1.0034144157791283,-26.583403441001792,-7.2276243439374515,-19.355779097064342,138.8329436631584,151.95350068173624,-13.120557018577841,341.13508323767655,338.0036328725512,3.1314503651253744,36.33365975853299
2019-10-09,7717.93994140625,7655.47998046875,7678.66015625,7690.52978515625,1553900000,7690.52978515625,7783.9100390625,7758.13466796875,1.0033223670633316,-25.877298082347806,-12.717946096861144,-13.159351985486662,136.21628878544834,148.7406035687316,-12.524314783283245,341.94699253657564,338.81497374555397,3.1320187910216646,40.51061735456819
2019-10-10,7772.68017578125,7682.60986328125,7688.419921875,7740.35986328125,1778740000,7740.35986328125,7779.02283203125,7760.118932291667,1.0024360322186454,-21.0541346821783,-16.3535479628391,-4.700586719339199,134.52888864880788,145.72045964083634,-11.19157099202846,342.89594584274437,339.6344049502073,3.2615408925370843,46.165407847845195
2019-10-11,7904.0498046875,7831.10986328125,7835.93017578125,7843.8798828125,2176080000,7843.8798828125,7778.67642578125,7763.01,1.0020180865129955,-8.777362543573872,-18.178605146008824,9.401242602434952,134.66803077617624,142.95481190916638,-8.286781132990143,344.14078239783703,340.47365092721935,3.667131470617676,51.06776830585218
2019-10-14,7865.669921875,7827.16015625,7834.740234375,7842.330078125,1419730000,7842.330078125,7779.0736328125,7765.480403645834,1.0017504685428458,0.817586906685392,-17.99920292496204,18.816789831647434,134.70599422906616,140.55706047486495,-5.8510662457987905,345.3660523541985,341.3536466323659,4.012405721832579,56.14565006927551
2019-10-15,7960.14013671875,7863.64990234375,7867.9599609375,7942.85009765625,1836650000,7942.85009765625,7784.19802734375,7769.10400390625,1.001942826795717,16.344371231668447,-14.178476922108429,30.522848153776877,136.43580509096319,138.96617042533438,-2.530365334371197,346.8759979579345,342.35147006509084,4.5245278928436505,56.42983315296587
2019-10-16,7941.759765625,7898.31005859375,7911.990234375,7920.2099609375,1886720000,7920.2099609375,7785.50322265625,7771.1316015625,1.0018493601486378,26.516919312348364,-8.525524372446045,35.04244368479441,137.61841403964445,137.92997158709315,-0.31155754744870023,348.3013588619915,343.4296604550406,4.871698406950884,56.89778819217841
2019-10-17,7981.14013671875,7914.93994140625,7976.64013671875,7942.14013671875,1861570000,7942.14013671875,7786.495234375,7773.029205729166,1.0017324042261295,35.934093006971125,-2.3327109721382535,38.266803979109376,139.06010940463239,137.24005017927215,1.8200592253602395,349.7755892790301,344.5565078722227,5.2190814068073905,62.95132576906741
2019-10-18,7946.81005859375,7829.75,7938.2998046875,7868.490234375,2012930000,7868.490234375,7785.5168359375,7773.173209635416,1.0015879777755092,37.02750932710933,3.8164756706312093,33.21103365647812,139.0733138417727,136.79330983107442,2.2800040106982635,351.01350690127583,345.71681215214045,5.2966947491353835,55.88316774149333
2019-10-21,7941.47998046875,7887.740234375,7911.580078125,7940.330078125,1752860000,7940.330078125,7789.0336328125,7774.49361328125,1.001870220782793,43.19302236337626,11.569411871117659,31.6236104922586,140.27488859345522,136.95352593444073,3.3213626590144827,352.45046958097555,346.9740773013959,5.47639227957967,62.58016098132914
2019-10-22,7977.009765625,7871.97998046875,7968.25,7874.6201171875,1847200000,7874.6201171875,7788.4668359375,7775.678014322917,1.0016447210894055,42.28950409918707,19.14350100239931,23.14600309678776,140.19788838690238,137.39592589015786,2.8019624967445225,353.6750387316197,348.27719354528966,5.3978451863300165,67.033112664423
2019-10-23,7890.2099609375,7845.08984375,7858.47998046875,7889.47021484375,1805030000,7889.47021484375,7788.5032421875,7776.512819010417,1.0015418766040958,42.2843109234791,26.18110606969458,16.10320485378452,140.31454131472856,138.03877618637125,2.275765128357307,354.9289309115966,349.61419188627326,5.31473902532332,64.30101856919728
2019-10-24,7969.66015625,7912.72021484375,7956.22998046875,7966.72021484375,1882490000,7966.72021484375,7791.10044921875,7777.35708984375,1.001767098927854,47.96076286930838,32.485342226681496,15.475420642626887,141.70880827360998,138.82108479719722,2.8877234764127593,356.3978021478497,350.976082969608,5.421719178241688,62.665309327826414
2019-10-25,8033.2900390625,7926.60009765625,7926.60009765625,8029.22021484375,1894740000,8029.22021484375,7799.327265625,7779.122962239583,1.0025972469497513,56.847319090465135,38.71086802487925,18.136451065585888,144.0608206113593,139.86050995078534,4.200310660573962,358.03594774424437,352.3838491240575,5.652098620186848,67.41820163012196
2019-10-28,8119.72998046875,8070.89990234375,8071.39013671875,8110.669921875,1956280000,8110.669921875,7811.00966796875,7781.355358072917,1.0038109440491068,69.65930051875966,44.63474905677827,25.024551461981396,147.65585022023606,141.10718163181568,6.548668588420384,359.89843332012424,353.8307863865231,6.067646933601168,80.3779363529265
2019-10-29,8108.60986328125,8045.64013671875,8101.5498046875,8047.509765625,1834530000,8047.509765625,7824.50845703125,7782.429752604166,1.005406885222832,73.86492250082756,49.895638299942625,23.969284200884935,149.89946492143554,142.47174284090357,7.427722080531964,361.55257533442,355.30314377234845,6.24943156207155,72.02492741153667
2019-10-30,8096.330078125,8017.919921875,8056.89990234375,8083.10986328125,1928420000,8083.10986328125,7835.69125,7784.5101497395835,1.0065747361460025,79.15805380977417,54.698300611365184,24.45975319840899,152.58505712554324,143.97451480989366,8.610542315649582,363.29427619236503,356.8052200960523,6.489056096312709,71.52492769337576
2019-10-31,8110.43994140625,8041.64990234375,8100.6201171875,8083.830078125,2258270000,8083.830078125,7848.16484375,7787.111087239583,1.007840360285917,82.46046096175814,59.74640634854839,22.714054613209754,155.07917952763,145.75294433054447,9.326235197085538,365.0188838478598,358.36137309011724,6.657510757742557,67.30318262674804
2019-11-01,8161.97998046875,8111.72998046875,8121.9501953125,8161.169921875,2057310000,8161.169921875,7867.3484375,7790.538287760417,1.009859414959844,90.27765682486006,64.97803239982437,25.299624425035688,158.73204237447953,147.80373919510274,10.928303179376798,366.95478850435757,359.9729640816041,6.981824422753448,70.72649247098856
2019-11-04,8228.330078125,8197.3203125,8218.9296875,8210.66015625,2149910000,8210.66015625,7885.7968359375,7795.548424479167,1.0115769162789034,99.32137419680657,71.31490685511542,28.00646734169115,162.99879794579374,150.33717359053512,12.661624355258624,369.0172803372652,361.6776575933425,7.339622743922746,68.64633981333091
2019-11-05,8229.08984375,8191.0498046875,8225.349609375,8210.1796875,2316710000,8210.1796875,7906.83841796875,7799.615885416667,1.0137471555173072,105.23671224665941,78.30961811324657,26.927094133412837,166.97264550385717,153.29918516710495,13.673460336752214,371.0564263487058,363.4696015307991,7.586824817906745,70.83203540468715
2019-11-06,8204.33984375,8157.35986328125,8204.33984375,8196.0302734375,2332650000,8196.0302734375,7932.64802734375,7802.83548828125,1.0166365854127593,107.54322940042766,84.92989217225983,22.613337228167836,170.42604873419987,156.48998966272606,13.936059071473807,373.0316618738243,365.3178081670185,7.713853706805821,68.44622548536164
2019-11-07,8271.8203125,8198.91015625,8237.6796875,8219.650390625,2393950000,8219.650390625,7955.8984375,7805.6226953125,1.0192522426529462,110.00899173927246,90.83674468879397,19.17224705047849,174.04373916061013,159.82142505708725,14.222314103522876,375.05600425035027,367.2089255565858,7.847078693764445,77.51348174990359
2019-11-08,8256.2900390625,8186.31005859375,8208.3701171875,8255.8896484375,1974190000,8255.8896484375,7975.97001953125,7809.9696223958335,1.0212549350588247,113.57807406113989,95.7166084157251,17.861465645414782,178.03717714991308,163.1971280492736,14.840049100639476,377.1666244365142,369.1276134584069,8.039010978107285,76.18492725531222
2019-11-11,8245.8896484375,8202.3603515625,8212.3701171875,8241.91015625,1715470000,8241.91015625,7996.64123046875,7812.969088541667,1.0235086226306018,113.96485343726181,100.17215629755113,13.792697139710683,181.50667770325254,166.7090405805866,14.797637122665947,379.21317570769406,371.0899023887707,8.123273318923339,83.33974530581563
2019-11-12,8293.1796875,8238.330078125,8249.6201171875,8263.7900390625,1987820000,8263.7900390625,8023.02203125,7816.631888020834,1.0264039737556867,114.7145447006078,104.12287750764375,10.591667192964053,185.10366501327553,170.32221923477906,14.781445778496476,381.3029846532145,373.09086999553176,8.212114657682719,83.54968730716546
2019-11-13,8274.6103515625,8233.3798828125,8235.6796875,8259.8095703125,2173320000,8259.8095703125,8045.79322265625,7820.72974609375,1.0287778102388607,113.67709112117063,107.5913919698007,6.085699151369937,188.3672102681303,174.02088931705688,14.346320951073409,383.35862485391135,375.1286189962041,8.230005857707226,80.24100221776854
2019-11-14,8264.9404296875,8212.58984375,8238.849609375,8257.830078125,2106550000,8257.830078125,8066.49203125,7826.18375,1.030705678390186,111.4108977306314,109.93952984821973,1.4713678824116698,191.34659272181307,177.64472824453838,13.701864477274682,385.3863050644168,377.17656528065515,8.20973978376162,76.9543335409727
2019-11-15,8315.900390625,8284.2001953125,8303.83984375,8315.51953125,2188210000,8315.51953125,8085.3576171875,7833.04201171875,1.0322117007787357,112.9677578849878,111.4557947024621,1.5119631825257045,195.0992165388061,181.21144142153975,13.887775117266358,387.56399710195274,379.23731158784267,8.326685514110068,75.58646161652631
2019-11-18,8340.41015625,8274.6796875,8303.2197265625,8328.48046875,2047240000,8328.48046875,8104.8036328125,7841.51775390625,1.033575882522882,113.93405919811448,112.4221665859571,1.5118926121573821,198.80280235472128,184.74812551608022,14.054676838641058,389.75719519808354,381.3151747933291,8.44202040475443,90.12613245860669
2019-11-19,8357.7998046875,8308.2802734375,8357.4296875,8338.740234375,2075000000,8338.740234375,8120.63923828125,7853.8250911458335,1.0339725094509953,114.21118188135551,113.1630501949491,1.0481316864064212,202.41050447247926,188.3019539314446,14.108550541034674,391.95769511510935,383.4180673756941,8.539627739415266,89.35571702847727
2019-11-20,8339.259765625,8226.25,8315.5498046875,8283.75,2596030000,8283.75,8135.18083984375,7863.9908268229165,1.0344850367952927,108.74006349920637,113.02205816827508,-4.281994669068709,204.78191555843478,191.71730686453623,13.064608693898549,393.97100421041614,385.5197340379236,8.451270172492514,76.37194179359813
2019-11-21,8282.330078125,8242.2197265625,8273.9501953125,8265.6201171875,2056230000,8265.6201171875,8148.1200390625,7873.507096354167,1.0348780968058686,101.7681132774469,111.70984030342031,-9.941727025973407,206.62042119217585,194.8932228692321,11.727198322943764,395.90842746323506,387.60215659644814,8.306270866786917,66.32906367841713
2019-11-22,8292.1103515625,8229.490234375,8287.25,8272.0498046875,1877090000,8272.0498046875,8164.262421875,7880.803359375,1.035968295308726,95.65891808059769,109.67584748601318,-14.016929405415496,208.38071914532702,197.879227473907,10.501491671420013,397.8437225359512,389.6722173551434,8.171505180807799,61.09043050552025
2019-11-25,8372.8203125,8309.5498046875,8309.5498046875,8371.9296875,2256070000,8371.9296875,8181.52640625,7890.4788216145835,1.0368859217818496,97.75000744610952,107.79089890218003,-10.040891456070511,211.70286761718398,200.83469442989684,10.868173187287141,400.05529971700435,391.75580791778674,8.299491799217606,71.499704046771
2019-11-26,8398.0400390625,8364.1103515625,8374.259765625,8385.75,2434570000,8385.75,8201.9716015625,7901.466419270833,1.0380315711471946,99.37684019748122,106.20198213288121,-6.825141935399998,215.00319352118004,203.79424812468017,11.208945396499871,402.28449209176324,393.8586820553258,8.42581003643744,75.23950329861066
2019-11-27,8445.6103515625,8399.6298828125,8407.23046875,8444.7099609375,1744580000,8444.7099609375,8224.18119140625,7911.020553385417,1.039585365239232,104.22228336581975,105.4032472034577,-1.1809638376379468,219.07191611065264,206.874839612329,12.19707649832364,404.66561224788256,396.00082729793314,8.664784949949421,77.36760979178096
2019-11-29,8435.9599609375,8402.1298828125,8422.01953125,8403.6796875,1099090000,8403.6796875,8241.6595703125,7923.201217447917,1.0401931421561397,103.55778217374063,104.35769434665245,-0.7999121729118173,222.1186589066465,209.87699987542237,12.241659031224117,406.89949221512325,398.149215643841,8.750276571282257,67.76451862059899
2019-12-02,8409.8701171875,8274.6103515625,8409.8701171875,8309.259765625,2225940000,8309.259765625,8252.86115234375,7934.1928125,1.0401639268637006,94.32494237596984,102.17890358863639,-7.8539612126665475,223.25512439559407,212.59392454663046,10.661199848963605,408.82822472715543,400.26821892484895,8.560005802306478,56.7836655361541
2019-12-03,8258.400390625,8167.35986328125,8201.6298828125,8254.740234375,2308600000,8254.740234375,8258.62396484375,7942.867884114583,1.039753409641959,81.66717146745032,98.5629024315358,-16.895730964085487,223.27062733187176,214.91171597545184,8.358911356419924,410.57312718511,402.33660026596016,8.236526919149867,49.144711461254055
2019-12-04,8316.4599609375,8285.8798828125,8291.8603515625,8296.5302734375,2150680000,8296.5302734375,8268.58478515625,7950.5640234375,1.0399997736992315,74.15311280089009,94.71990790950066,-20.566795108610577,223.90578135607757,217.03658995296772,6.869191403109852,412.4226010345965,404.38677769086905,8.03582334372743,53.23896055569337
2019-12-05,8321.1904296875,8272.830078125,8321.1904296875,8308.400390625,2123380000,8308.400390625,8277.59640625,7959.1497591145835,1.040010133842593,68.36788401667945,91.00877132497095,-22.640887308291497,224.6066136122481,219.03505577742018,5.571557834827928,414.28663256691925,406.4288004801673,7.857832086751955,54.38407563935848
2019-12-06,8405.849609375,8365.25,8370.23046875,8397.3701171875,2053530000,8397.3701171875,8290.1380078125,7968.005091145833,1.040428302063289,70.15347630165343,88.17483334953269,-18.021357047879263,226.72041283212366,221.07279952039758,5.647613311726076,416.3947840813953,408.4900295407722,7.9047545406231166,56.730798573133335
2019-12-09,8425.76953125,8359.8701171875,8388.75,8362.740234375,2088520000,8362.740234375,8298.2008203125,7976.74255859375,1.040299440449213,67.99047702647113,84.86821885846176,-16.877741831990633,228.01350013250976,222.88509202210045,5.12840811040931,418.3768054262546,410.5257523973556,7.851053028899003,52.72032778546305
2019-12-10,8392.8896484375,8339.3701171875,8364.5498046875,8354.2900390625,2053390000,8354.2900390625,8303.946015625,7988.599889322917,1.039474517521344,64.846909569118,81.03155989975474,-16.184650330636742,228.98291648827944,224.4383945740004,4.544521914279045,420.3116868377574,412.52877403579936,7.782912801958048,51.23825936023915
2019-12-11,8408.080078125,8361.3701171875,8371.650390625,8402.6103515625,1937850000,8402.6103515625,8311.6432421875,7999.634427083333,1.0390028841877872,65.49961629547397,76.72904133638298,-11.229425040909007,230.63817114574522,225.723534022344,4.9146371234012065,422.36892110370354,414.4958083531128,7.873112750590735,59.56669166159695
2019-12-12,8493.1103515625,8380.08984375,8391.919921875,8466.8896484375,2388270000,8466.8896484375,8322.4776171875,8011.6458919270835,1.0387974867403496,70.39225503355556,73.04398276525131,-2.6517277316957575,233.2254183082905,226.95761840030445,6.267799907986046,424.5950369426182,416.4619799895011,8.13305695311709,65.07932559344208
2019-12-13,8517.51953125,8441.8896484375,8461.419921875,8487.7099609375,2186720000,8487.7099609375,8333.2,8023.643359375,1.0385805583274472,75.08420769121403,70.906123355834,4.178084335380035,235.93765460298437,228.36678842334783,7.570866179636539,426.8591576770241,418.465416983931,8.393740693093093,65.81643323086796
2019-12-16,8584.7802734375,8542.419921875,8544.26953125,8570.330078125,2346290000,8570.330078125,8345.7776171875,8035.216959635417,1.0386499405196115,84.49535706825372,71.2203662003677,13.274990867886018,239.8502933499194,230.2089735364642,9.641319813455198,429.3450668938858,420.5511880626839,8.793878831201937,64.92854707486832
2019-12-17,8592.4501953125,8564.150390625,8586.330078125,8575.7001953125,2374120000,8575.7001953125,8359.12921875,8047.012962239583,1.0387865979556656,91.33424006444511,73.12938034076271,18.204859723682404,243.55089511887945,232.3917639545533,11.15913116432614,431.8207812301007,422.70654141773986,9.114239812360836,64.47681212274577
2019-12-18,8608.099609375,8578.5595703125,8587.2001953125,8580.6201171875,2727870000,8580.6201171875,8371.802421875,8059.961100260417,1.0386901770040189,96.04396563765113,76.20450052087068,19.839465116780445,247.0398033338197,234.8843405902835,12.15546274353619,434.28500671780967,424.92858299006105,9.35642372774862,61.28803584348
2019-12-19,8642.740234375,8592.6796875,8592.6796875,8641.2900390625,2415950000,8641.2900390625,8387.061640625,8072.254967447917,1.0389986037912042,103.47916929172607,79.90735529754541,23.57181399418066,251.3020621591313,237.61563495995102,13.686427199180287,436.90389988505467,427.2073736349121,9.696526250142597,69.11128251611373
2019-12-20,8687.66015625,8656.48046875,8666.5703125,8678.490234375,3825460000,8678.490234375,8403.888046875,8083.134303385416,1.0396818525402014,111.09275845541379,84.69649767853905,26.39626077687474,255.8875797432338,240.71275491669815,15.174824826535655,439.6062483569267,429.56620062720896,10.040047729717742,82.70827854443785
2019-12-23,8710.900390625,8690.150390625,8703.0595703125,8696.009765625,2025450000,8696.009765625,8419.10765625,8094.38056640625,1.0401175960507034,117.18937629356697,90.51232731458893,26.677048978978036,260.43388913988383,244.20730743354306,16.226581706340767,442.332703385634,432.01298024363973,10.319723141994245,91.83207181051976
2019-12-24,8708.2197265625,8684.1201171875,8705.2998046875,8699.509765625,1014520000,8699.509765625,8433.948828125,8105.94203125,1.0404649818133993,120.90963954233666,96.66899656424033,24.240642978096332,264.69496100339893,247.9913951955046,16.703565807894336,445.0412623003349,434.53212926548764,10.509133034847252,91.19268326282396
2019-12-26,8778.330078125,8716.0302734375,8717.9501953125,8778.3095703125,1634920000,8778.3095703125,8451.5316015625,8118.789622395833,1.0409841854072424,128.73251238134617,103.15124738066152,25.581265000684652,270.00145715725375,252.0776217342783,17.923835422975458,447.9563756238049,437.12783356339725,10.828542060407642,92.25275063003258
2019-12-27,8811.099609375,8749.8603515625,8805.8603515625,8770.98046875,1832200000,8770.98046875,8471.0208203125,8130.568294270834,1.0418731524931124,132.8098489552831,109.56520752111363,23.244641434169452,274.79205435154927,256.3947772618966,18.397277089652675,450.81972375812984,439.7901186835201,11.02960507460972,89.37476199787986
2019-12-30,8768.2998046875,8671.919921875,8766.3896484375,8709.73046875,2042420000,8709.73046875,8488.785234375,8141.133502604167,1.0427031115089351,129.60480098380685,114.5773679561751,15.027433027631758,278.1442089039674,260.64965676790194,17.494552136065465,453.47103564146255,442.47078187769534,11.000253763767205,84.6263891758304
2019-12-31,8735.4296875,8674.3798828125,8681.330078125,8733.0703125,2182800000,8733.0703125,8507.2260546875,8152.3351041666665,1.0435324291735075,127.47861360178103,118.59340946032353,8.885204141457507,281.6066353321776,264.8780723471573,16.72856298502029,456.1640108285119,445.1755851664077,10.988425662104191,86.70789160377875
2020-01-02,8873.6298828125,8786.900390625,8802.2197265625,8872.2197265625,2848370000,8872.2197265625,8527.23765625,8165.932565104166,1.0442454169521083,135.46028770230987,122.97300080084116,12.487286901468707,287.2013067090438,269.3404616110711,17.860845097972742,459.2433110564134,447.9487300929192,11.294580963494184,88.69763249802843
2020-01-03,8843.650390625,8755.169921875,8755.169921875,8793.900390625,2567400000,8793.900390625,8543.563671875,8178.000703125,1.0447007749229356,133.9223327752061,126.35557452122784,7.56675825397825,291.0140374800658,273.75290331339716,17.261134166668626,462.0578536933599,450.74361384939755,11.314239843962355,76.3375265649112
2020-01-06,8849.98046875,8713.8896484375,8713.8896484375,8848.51953125,2788120000,8848.51953125,8559.7160546875,8190.800162760416,1.045040275015421,135.54828434627598,129.07285517576807,6.475429170507908,295.4567001550531,278.1494722480437,17.307227907009405,465.0058096667781,453.56578732826995,11.440022338508129,77.55927419414994
2020-01-07,8872.4697265625,8821.6796875,8857.1396484375,8846.4501953125,2352850000,8846.4501953125,8577.426875,8203.395631510417,1.0455946854559683,135.11239300271154,131.06430147678415,4.04809152592739,299.50394978431996,282.4905900974255,17.013359686894432,467.91716363819796,456.4085051341104,11.508658504087578,74.04994275585072
2020-01-08,8953.5498046875,8834.9404296875,8845.4501953125,8912.3701171875,2464090000,8912.3701171875,8601.5512890625,8217.913235677084,1.0466831472155116,138.48970958678183,133.0176425928336,5.472066993948232,304.3637157950452,286.8982295187195,17.46548627632569,470.99473386998943,459.29222419740535,11.702509672584085,76.52592346376625
2020-01-09,9004.5498046875,8938.5302734375,8990.0400390625,8989.6298828125,2534700000,8989.6298828125,8630.946875,8233.5268359375,1.048268505949097,145.7206972214608,134.90521868617967,10.81547853528113,310.1935983419053,291.3640229836808,18.829575358224474,474.27091786870733,462.21606222461673,12.054855644090594,78.92796361988749
2020-01-10,9024.8701171875,8951.830078125,9021.8798828125,8966.6396484375,2378990000,8966.6396484375,8657.75125,8250.281497395834,1.0493885878600362,147.89138738713154,136.5809451786073,11.31044220852425,315.18819587141206,295.85248315255444,19.33571271885762,477.4453834934975,465.1744688618798,12.2709146316177,74.30646347442392
2020-01-13,9071.5302734375,8991.349609375,9007.9404296875,9070.650390625,2530270000,9070.650390625,8688.24125,8267.176302083333,1.0509321360197141,156.20385185226405,139.53639527510254,16.667456577161516,321.60974923392405,300.68198763366075,20.927761600263295,480.8972882288781,468.2218302604815,12.675457968396586,76.63855802117966
2020-01-14,9080.16015625,9020.919921875,9068.01953125,9033.419921875,2542170000,9033.419921875,8713.6832421875,8283.995364583334,1.0518696424482825,157.96641366281256,142.92392861521714,15.04248504759542,326.91268228612535,305.71599285076604,21.196689435359303,484.2035329655373,471.337332720151,12.866200245386324,72.32177236583343
2020-01-15,9078.8701171875,9008.9501953125,9039.3095703125,9035.669921875,2435650000,9035.669921875,8740.6004296875,8302.049895833334,1.0528243673980167,157.726638287455,145.39796756912216,12.32867071833283,331.8392212338358,310.6757611312985,21.16346010253733,487.48287472557604,474.4750620167246,13.007812708851418,72.27591937316701
2020-01-16,9126.0703125,9066.3095703125,9088.080078125,9125.0,2301400000,9125.0,8771.428828125,8320.390559895834,1.0542087856311895,162.86737163824364,148.61408299834855,14.25328863989509,337.9304165765452,315.88869214201844,22.04172443452677,490.9949262898408,477.6902923052225,13.304633984618306,72.65750948713924
2020-01-17,9176.4697265625,9118.98046875,9159.48046875,9173.73046875,2522670000,9173.73046875,8802.2736328125,8340.251764322917,1.0553966332846176,168.9263041451195,152.32275186488673,16.603552280232776,344.41654243214,321.32867461725033,23.08786781488965,494.6167956403733,480.9804018578442,13.636393782529126,74.9699693881505
2020-01-21,9187.419921875,9141.7802734375,9145.6396484375,9166.6298828125,2684540000,9166.6298828125,8830.2632421875,8361.796295572916,1.056024678197747,171.1818164430133,156.3304655804758,14.851350862537515,350.2974278890233,326.9723944066618,23.325033482361505,498.1812032471753,484.34307292550835,13.838130321666938,80.36605549245496
2020-01-22,9242.48046875,9179.26953125,9212.349609375,9188.580078125,2449390000,9188.580078125,8858.298046875,8382.465494791666,1.056765226457417,172.74917850825295,160.13707323841703,12.612105269835922,356.107871743925,332.72174506764844,23.386126676276547,501.77511557271646,487.76311533692245,14.012000235794005,80.32972149106837
2020-01-23,9221.1298828125,9145.23046875,9186.1396484375,9216.98046875,2460050000,9216.98046875,8884.1640625,8401.97056640625,1.0573905243160115,174.27407534986924,163.30967080824018,10.964404541629051,361.9613207966322,338.4737142292848,23.487606567347427,505.4174603985339,491.223842284681,14.193618113852892,76.92683187271659
2020-01-24,9272.3701171875,9101.4404296875,9266.349609375,9141.4697265625,2611710000,9141.4697265625,8906.79484375,8420.85509765625,1.0577066984835068,167.45911679942947,165.4838629651622,1.9752538342672779,366.0323071000621,344.123059921357,21.909247178705073,508.79820709040723,494.70748935100426,14.090717739402976,77.26581161354376
2020-01-27,9001.4404296875,8910.9697265625,8913.16015625,8952.1796875,2583330000,8952.1796875,8921.6572265625,8438.8272265625,1.0572152962772148,145.11133571020218,164.25136117159977,-19.140025461397585,366.4101749586862,349.1008850018861,17.309289956800058,511.58043519825696,498.1167279031575,13.463707295099482,56.713367030453895
