date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-5-26,9366,14,4938,8445.57142857143,195.0,283.85714285714283,12.714285714285714,0.0,0.2857142857142857,1.176804246851166,8.237629727958161,20.355155883378355,1.26917694101966,0.21208779668136934,0.001505438184001759
2020-5-27,9692,15,5152,8707.571428571428,326.0,262.0,13.0,1.0,0.2857142857142857,1.176804246851166,8.826031851383744,21.181948937160232,1.2574230049344908,0.2047226779884641,0.0014929535871901303
2020-5-28,10052,15,5419,8965.285714285714,360.0,257.7142857142857,13.428571428571427,0.0,0.42857142857142855,1.7652063702767489,8.826031851383744,22.4124188780181,1.241708767926988,0.19465817925286688,0.0014978408783083957
2020-5-29,10449,15,5700,9233.571428571428,397.0,268.28571428571433,13.857142857142856,0.0,0.42857142857142855,1.7652063702767489,8.826031851383744,23.53179774873026,1.2289871533761554,0.18632184457510714,0.0015007348959542044
2020-5-30,10793,17,5826,9524.285714285714,344.0,290.71428571428567,14.285714285714285,2.0,0.42857142857142855,1.176804246851166,10.00283609823491,24.20602141545163,1.2219491445316193,0.1816353368917769,0.0014999250037498126
2020-5-31,11398,19,6673,9808.714285714286,605.0,284.42857142857144,14.857142857142856,2.0,0.5714285714285714,1.7652063702767489,11.179640345086076,25.096959779013137,1.2132848043676068,0.17579121043947799,0.0015146881053290802
2020-6-1,11871,19,7070,10131.571428571428,473.0,322.85714285714283,15.57142857142857,0.0,0.7142857142857142,2.942010617127915,11.179640345086076,26.39598617804266,1.20179584120983,0.1679119150609517,0.0015369213632069486
2020-6-2,12311,19,7407,10517.285714285714,440.0,385.71428571428567,16.285714285714285,0.0,0.7142857142857142,2.942010617127915,11.179640345086076,26.657424186267157,1.1996312522200983,0.16641051310613197,0.0015484712242430827
2020-6-3,12815,20,7410,10938.0,504.0,420.71428571428567,17.0,1.0,0.7142857142857142,2.353608493702332,11.76804246851166,25.695606065638316,1.2078322642035668,0.17207046902378398,0.0015542146644724813
2020-6-4,13296,21,7728,11384.142857142857,481.0,446.1428571428571,17.71428571428571,1.0,0.7142857142857142,2.942010617127915,12.356444591937242,24.396406665229303,1.220039198814475,0.1803542042159706,0.0015560491410357765
2020-6-5,13835,22,8585,11847.571428571428,539.0,463.4285714285714,18.57142857142857,1.0,0.857142857142857,3.5304127405534977,12.944846715362825,23.173820661012588,1.2329078672545835,0.18890938523510148,0.0015675304161190359
2020-6-6,14383,24,9056,12331.285714285712,548.0,483.71428571428567,19.57142857142857,2.0,0.9999999999999998,2.942010617127915,14.121650962213991,22.22867531995494,1.243932803359832,0.19609805505649136,0.0015871360882308647
2020-6-7,14763,26,9468,12844.142857142855,380.0,512.8571428571429,20.57142857142857,2.0,0.9999999999999999,2.942010617127915,15.298455209065157,21.20008970570594,1.2571765631144314,0.2045667813575225,0.0016016194151864665
2020-6-8,15417,27,10326,13324.857142857143,654.0,480.71428571428567,21.57142857142857,1.0,0.9999999999999999,4.118814863979081,15.88685733249074,20.452726367367795,1.267734521509849,0.21119131566361538,0.001618886291999914
2020-6-9,15731,29,10606,13831.42857142857,314.0,506.57142857142856,22.714285714285715,2.0,1.1428571428571428,4.707216987404664,17.063661579341908,20.506352118498594,1.266948289210959,0.21070180328923394,0.0016422226812642018
2020-6-10,16200,31,11109,14319.999999999998,469.0,488.5714285714285,24.142857142857142,2.0,1.4285714285714284,5.295619110830247,18.240465826193073,20.673287330564712,1.2645299480187027,0.20919231563726504,0.001685953711093376
2020-6-11,16667,34,11487,14803.571428571428,467.0,483.5714285714285,25.71428571428571,3.0,1.5714285714285712,5.88402123425583,20.00567219646982,21.147664320414123,1.2578900475598889,0.20501795690343172,0.0017370325693606755
