Date Time, Water Level, Sigma, O, F, R, L, Quality 
2018-02-06 07:06,6.608,0.036,0,0,0,0,v
2018-02-06 07:12,6.719,0.036,0,0,0,0,v
2018-02-06 07:18,6.824,0.036,0,0,0,0,v
2018-02-06 07:24,6.913,0.030,0,0,0,0,v
2018-02-06 07:30,6.982,0.023,0,0,0,0,v
2018-02-06 07:36,7.041,0.023,0,0,0,0,v
2018-02-06 07:42,7.087,0.016,0,0,0,0,v
2018-02-06 07:48,7.113,0.013,0,0,0,0,v
2018-02-06 07:54,7.136,0.013,0,0,0,0,v
2018-02-06 08:00,7.146,0.007,0,0,0,0,v
2018-02-06 08:06,7.156,0.010,0,0,0,0,v
2018-02-06 08:12,7.162,0.007,0,0,0,0,v
2018-02-06 08:18,7.175,0.007,0,0,0,0,v
2018-02-06 08:24,7.185,0.003,0,0,0,0,v
2018-02-06 08:30,7.198,0.007,0,0,0,0,v
2018-02-06 08:36,7.215,0.007,0,0,0,0,v
2018-02-06 08:42,7.224,0.007,0,0,0,0,v
2018-02-06 08:48,7.244,0.007,0,0,0,0,v
2018-02-06 08:54,7.257,0.010,0,0,0,0,v
2018-02-06 09:00,7.267,0.003,0,0,0,0,v
2018-02-06 09:06,7.264,0.003,0,0,0,0,v
2018-02-06 09:12,7.257,0.003,0,0,0,0,v
2018-02-06 09:18,7.251,0.007,0,0,0,0,v
2018-02-06 09:24,7.224,0.010,0,0,0,0,v
2018-02-06 09:30,7.188,0.013,0,0,0,0,v
2018-02-06 09:36,7.136,0.016,0,0,0,0,v
2018-02-06 09:42,7.080,0.023,0,0,0,0,v
2018-02-06 09:48,7.021,0.026,0,0,0,0,v
2018-02-06 09:54,6.946,0.023,0,0,0,0,v
2018-02-06 10:00,6.857,0.030,0,0,0,0,v
2018-02-06 10:06,6.765,0.030,0,0,0,0,v
2018-02-06 10:12,6.667,0.030,0,0,0,0,v
2018-02-06 10:18,6.552,0.039,0,0,0,0,v
2018-02-06 10:24,6.437,0.039,0,0,0,0,v
2018-02-06 10:30,6.316,0.046,0,0,0,0,v
2018-02-06 10:36,6.178,0.046,0,0,0,0,v
2018-02-06 10:42,6.030,0.046,0,0,0,0,v
2018-02-06 10:48,5.863,0.066,0,0,0,0,v
2018-02-06 10:54,5.682,0.059,0,0,0,0,v
2018-02-06 11:00,5.489,0.059,0,0,0,0,v
2018-02-06 11:06,5.302,0.062,0,0,0,0,v
2018-02-06 11:12,5.108,0.069,0,0,0,0,v
2018-02-06 11:18,4.892,0.062,0,0,0,0,v
2018-02-06 11:24,4.685,0.072,0,0,0,0,v
2018-02-06 11:30,4.449,0.079,0,0,0,0,v
2018-02-06 11:36,4.213,0.072,0,0,0,0,v
2018-02-06 11:42,3.973,0.072,0,0,0,0,v
2018-02-06 11:48,3.740,0.075,0,0,0,0,v
2018-02-06 11:54,3.510,0.066,0,0,0,0,v
2018-02-06 12:00,3.291,0.066,0,0,0,0,v
2018-02-06 12:06,3.061,0.066,0,0,0,0,v
2018-02-06 12:12,2.838,0.069,0,0,0,0,v
2018-02-06 12:18,2.621,0.066,0,0,0,0,v
2018-02-06 12:24,2.418,0.062,0,0,0,0,v
2018-02-06 12:30,2.221,0.056,0,0,0,0,v
2018-02-06 12:36,2.041,0.056,0,0,0,0,v
2018-02-06 12:42,1.857,0.052,0,0,0,0,v
2018-02-06 12:48,1.686,0.052,0,0,0,0,v
2018-02-06 12:54,1.526,0.049,0,0,0,0,v
2018-02-06 13:00,1.368,0.049,0,0,0,0,v
2018-02-06 13:06,1.230,0.046,0,0,0,0,v
2018-02-06 13:12,1.102,0.039,0,0,0,0,v
2018-02-06 13:18,0.988,0.033,0,0,0,0,v
2018-02-06 13:24,0.879,0.030,0,0,0,0,v
2018-02-06 13:30,0.784,0.030,0,0,0,0,v
2018-02-06 13:36,0.663,0.046,0,0,0,0,v
2018-02-06 13:42,0.627,0.020,0,0,0,0,v
2018-02-06 13:48,0.545,0.056,0,0,0,0,v
2018-02-06 13:54,0.482,0.043,0,0,0,0,v
2018-02-06 14:00,0.453,0.046,0,0,0,0,v
2018-02-06 14:06,0.453,0.043,0,0,0,0,v
2018-02-06 14:12,0.433,0.033,0,0,0,0,v
2018-02-06 14:18,0.440,0.026,0,0,0,0,v
2018-02-06 14:24,0.449,0.013,0,0,0,0,v
2018-02-06 14:30,0.436,0.023,0,0,0,0,v
2018-02-06 14:36,0.407,0.026,0,0,0,0,v
2018-02-06 14:42,0.377,0.036,0,0,0,0,v
2018-02-06 14:48,0.348,0.039,0,0,0,0,v
2018-02-06 14:54,0.338,0.039,0,0,0,0,v
2018-02-06 15:00,0.331,0.033,0,0,0,0,v
2018-02-06 15:06,0.308,0.033,0,0,0,0,v
2018-02-06 15:12,0.292,0.033,0,0,0,0,v
2018-02-06 15:18,0.282,0.030,0,0,0,0,v
2018-02-06 15:24,0.272,0.030,0,0,0,0,v
2018-02-06 15:30,0.272,0.030,0,0,0,0,v
2018-02-06 15:36,0.282,0.023,0,0,0,0,v
2018-02-06 15:42,0.305,0.023,0,0,0,0,v
2018-02-06 15:48,0.335,0.020,0,0,0,0,v
2018-02-06 15:54,0.374,0.026,0,0,0,0,v
2018-02-06 16:00,0.410,0.036,0,0,0,0,v
2018-02-06 16:06,0.472,0.033,0,0,0,0,v
2018-02-06 16:12,0.545,0.039,0,0,0,0,v
2018-02-06 16:18,0.640,0.049,0,0,0,0,v
2018-02-06 16:24,0.702,0.043,0,0,0,0,v
2018-02-06 16:30,0.804,0.046,0,0,0,0,v
2018-02-06 16:36,0.925,0.056,0,0,0,0,v
2018-02-06 16:42,1.037,0.052,0,0,0,0,v
2018-02-06 16:48,1.168,0.069,0,0,0,0,v
2018-02-06 16:54,1.309,0.066,0,0,0,0,v
2018-02-06 17:00,1.453,0.066,0,0,0,0,v
2018-02-06 17:06,1.611,0.056,0,0,0,0,v
2018-02-06 17:12,1.785,0.069,0,0,0,0,v
2018-02-06 17:18,1.965,0.062,0,0,0,0,v
2018-02-06 17:24,2.146,0.059,0,0,0,0,v
2018-02-06 17:30,2.339,0.066,0,0,0,0,v
2018-02-06 17:36,2.523,0.072,0,0,0,0,v
2018-02-06 17:42,2.717,0.075,0,0,0,0,v
2018-02-06 17:48,2.920,0.072,0,0,0,0,v
2018-02-06 17:54,3.133,0.075,0,0,0,0,v
2018-02-06 18:00,3.356,0.079,0,0,0,0,v
2018-02-06 18:06,3.556,0.079,0,0,0,0,v
2018-02-06 18:12,3.793,0.079,0,0,0,0,v
2018-02-06 18:18,4.012,0.075,0,0,0,0,v
2018-02-06 18:24,4.232,0.066,0,0,0,0,v
2018-02-06 18:30,4.442,0.062,0,0,0,0,v
2018-02-06 18:36,4.633,0.056,0,0,0,0,v
2018-02-06 18:42,4.829,0.062,0,0,0,0,v
2018-02-06 18:48,5.016,0.056,0,0,0,0,v
2018-02-06 18:54,5.154,0.052,0,0,0,0,v
2018-02-06 19:00,5.295,0.056,0,0,0,0,v
2018-02-06 19:06,5.459,0.062,0,0,0,0,v
2018-02-06 19:12,5.584,0.062,0,0,0,0,v
2018-02-06 19:18,5.728,0.056,0,0,0,0,v
2018-02-06 19:24,5.840,0.049,0,0,0,0,v
2018-02-06 19:30,5.938,0.052,0,0,0,0,v
2018-02-06 19:36,6.037,0.043,0,0,0,0,v
2018-02-06 19:42,6.119,0.049,0,0,0,0,v
2018-02-06 19:48,6.198,0.043,0,0,0,0,v
2018-02-06 19:54,6.253,0.046,0,0,0,0,v
2018-02-06 20:00,6.293,0.036,0,0,0,0,v
2018-02-06 20:06,6.329,0.039,0,0,0,0,v
2018-02-06 20:12,6.362,0.039,0,0,0,0,v
2018-02-06 20:18,6.375,0.036,0,0,0,0,v
2018-02-06 20:24,6.401,0.030,0,0,0,0,v
2018-02-06 20:30,6.411,0.030,0,0,0,0,v
2018-02-06 20:36,6.421,0.026,0,0,0,0,v
2018-02-06 20:42,6.430,0.036,0,0,0,0,v
2018-02-06 20:48,6.421,0.033,0,0,0,0,v
2018-02-06 20:54,6.430,0.036,0,0,0,0,v
2018-02-06 21:00,6.421,0.030,0,0,0,0,v
2018-02-06 21:06,6.398,0.033,0,0,0,0,v
2018-02-06 21:12,6.388,0.023,0,0,0,0,v
2018-02-06 21:18,6.385,0.023,0,0,0,0,v
2018-02-06 21:24,6.368,0.016,0,0,0,0,v
2018-02-06 21:30,6.355,0.016,0,0,0,0,v
2018-02-06 21:36,6.339,0.010,0,0,0,0,v
2018-02-06 21:42,6.319,0.010,0,0,0,0,v
2018-02-06 21:48,6.299,0.010,0,0,0,0,v
2018-02-06 21:54,6.280,0.010,0,0,0,0,v
2018-02-06 22:00,6.253,0.010,0,0,0,0,v
2018-02-06 22:06,6.224,0.013,0,0,0,0,v
2018-02-06 22:12,6.188,0.013,0,0,0,0,v
2018-02-06 22:18,6.145,0.020,0,0,0,0,v
2018-02-06 22:24,6.089,0.023,0,0,0,0,v
2018-02-06 22:30,6.017,0.023,0,0,0,0,v
2018-02-06 22:36,5.935,0.026,0,0,0,0,v
2018-02-06 22:42,5.840,0.030,0,0,0,0,v
2018-02-06 22:48,5.735,0.036,0,0,0,0,v
2018-02-06 22:54,5.610,0.039,0,0,0,0,v
2018-02-06 23:00,5.482,0.043,0,0,0,0,v
2018-02-06 23:06,5.341,0.046,0,0,0,0,v
2018-02-06 23:12,5.190,0.046,0,0,0,0,v
2018-02-06 23:18,5.026,0.052,0,0,0,0,v
2018-02-06 23:24,4.852,0.056,0,0,0,0,v
2018-02-06 23:30,4.669,0.059,0,0,0,0,v
2018-02-06 23:36,4.475,0.059,0,0,0,0,v
2018-02-06 23:42,4.272,0.066,0,0,0,0,v
2018-02-06 23:48,4.068,0.062,0,0,0,0,v
2018-02-06 23:54,3.868,0.059,0,0,0,0,v
2018-02-07 00:00,3.675,0.062,0,0,0,0,v
2018-02-07 00:06,3.478,0.059,0,0,0,0,v
2018-02-07 00:12,3.291,0.059,0,0,0,0,v
2018-02-07 00:18,3.104,0.056,0,0,0,0,v
2018-02-07 00:24,2.923,0.056,0,0,0,0,v
2018-02-07 00:30,2.753,0.052,0,0,0,0,v
2018-02-07 00:36,2.579,0.056,0,0,0,0,v
2018-02-07 00:42,2.405,0.052,0,0,0,0,v
2018-02-07 00:48,2.241,0.049,0,0,0,0,v
2018-02-07 00:54,2.080,0.049,0,0,0,0,v
2018-02-07 01:00,1.923,0.049,0,0,0,0,v
2018-02-07 01:06,1.772,0.049,0,0,0,0,v
2018-02-07 01:12,1.631,0.043,0,0,0,0,v
2018-02-07 01:18,1.490,0.039,0,0,0,0,v
2018-02-07 01:24,1.365,0.043,0,0,0,0,v
2018-02-07 01:30,1.237,0.039,0,0,0,0,v
2018-02-07 01:36,1.125,0.033,0,0,0,0,v
2018-02-07 01:42,1.014,0.033,0,0,0,0,v
2018-02-07 01:48,0.915,0.026,0,0,0,0,v
2018-02-07 01:54,0.827,0.026,0,0,0,0,v
2018-02-07 02:00,0.751,0.023,0,0,0,0,v
2018-02-07 02:06,0.692,0.016,0,0,0,0,v
2018-02-07 02:12,0.650,0.013,0,0,0,0,v
2018-02-07 02:18,0.620,0.007,0,0,0,0,v
2018-02-07 02:24,0.604,0.007,0,0,0,0,v
2018-02-07 02:30,0.600,0.003,0,0,0,0,v
2018-02-07 02:36,0.600,0.003,0,0,0,0,v
2018-02-07 02:42,0.604,0.003,0,0,0,0,v
2018-02-07 02:48,0.610,0.003,0,0,0,0,v
2018-02-07 02:54,0.623,0.007,0,0,0,0,v
2018-02-07 03:00,0.640,0.007,0,0,0,0,v
2018-02-07 03:06,0.653,0.007,0,0,0,0,v
2018-02-07 03:12,0.656,0.007,0,0,0,0,v
2018-02-07 03:18,0.659,0.003,0,0,0,0,v
2018-02-07 03:24,0.656,0.007,0,0,0,0,v
2018-02-07 03:30,0.650,0.003,0,0,0,0,v
2018-02-07 03:36,0.646,0.003,0,0,0,0,v
2018-02-07 03:42,0.636,0.007,0,0,0,0,v
2018-02-07 03:48,0.623,0.007,0,0,0,0,v
2018-02-07 03:54,0.614,0.007,0,0,0,0,v
2018-02-07 04:00,0.600,0.007,0,0,0,0,v
2018-02-07 04:06,0.597,0.003,0,0,0,0,v
2018-02-07 04:12,0.597,0.003,0,0,0,0,v
2018-02-07 04:18,0.610,0.007,0,0,0,0,v
2018-02-07 04:24,0.623,0.007,0,0,0,0,v
2018-02-07 04:30,0.646,0.010,0,0,0,0,v
2018-02-07 04:36,0.676,0.013,0,0,0,0,v
2018-02-07 04:42,0.728,0.020,0,0,0,0,v
2018-02-07 04:48,0.787,0.023,0,0,0,0,v
2018-02-07 04:54,0.863,0.026,0,0,0,0,v
2018-02-07 05:00,0.955,0.036,0,0,0,0,v
2018-02-07 05:06,1.066,0.036,0,0,0,0,v
2018-02-07 05:12,1.194,0.043,0,0,0,0,v
2018-02-07 05:18,1.339,0.046,0,0,0,0,v
2018-02-07 05:24,1.503,0.052,0,0,0,0,v
2018-02-07 05:30,1.680,0.056,0,0,0,0,v
2018-02-07 05:36,1.877,0.062,0,0,0,0,v
2018-02-07 05:42,2.080,0.062,0,0,0,0,v
2018-02-07 05:48,2.300,0.072,0,0,0,0,v
2018-02-07 05:54,2.520,0.075,0,0,0,0,v
2018-02-07 06:00,2.756,0.069,0,0,0,0,v
2018-02-07 06:06,2.992,0.079,0,0,0,0,v
2018-02-07 06:12,3.235,0.079,0,0,0,0,v
2018-02-07 06:18,3.481,0.075,0,0,0,0,v
2018-02-07 06:24,3.740,0.079,0,0,0,0,v
2018-02-07 06:30,3.996,0.082,0,0,0,0,v
2018-02-07 06:36,4.249,0.079,0,0,0,0,v
2018-02-07 06:42,4.511,0.079,0,0,0,0,v
2018-02-07 06:48,4.767,0.082,0,0,0,0,v
2018-02-07 06:54,5.026,0.082,0,0,0,0,v
2018-02-07 07:00,5.272,0.072,0,0,0,0,v
2018-02-07 07:06,5.509,0.069,0,0,0,0,v
2018-02-07 07:12,5.738,0.069,0,0,0,0,v
2018-02-07 07:18,5.958,0.066,0,0,0,0,v
2018-02-07 07:24,6.158,0.059,0,0,0,0,v
2018-02-07 07:30,6.342,0.059,0,0,0,0,v
2018-02-07 07:36,6.516,0.056,0,0,0,0,v
2018-02-07 07:42,6.686,0.049,0,0,0,0,v
2018-02-07 07:48,6.834,0.043,0,0,0,0,v
2018-02-07 07:54,6.972,0.039,0,0,0,0,v
2018-02-07 08:00,7.087,0.036,0,0,0,0,v
2018-02-07 08:06,7.188,0.033,0,0,0,0,v
2018-02-07 08:12,7.283,0.026,0,0,0,0,v
2018-02-07 08:18,7.359,0.023,0,0,0,0,v
2018-02-07 08:24,7.411,0.023,0,0,0,0,v
2018-02-07 08:30,7.451,0.023,0,0,0,0,v
2018-02-07 08:36,7.490,0.016,0,0,0,0,v
2018-02-07 08:42,7.500,0.016,0,0,0,0,v
2018-02-07 08:48,7.520,0.013,0,0,0,0,v
2018-02-07 08:54,7.523,0.013,0,0,0,0,v
2018-02-07 09:00,7.530,0.020,0,0,0,0,v
2018-02-07 09:06,7.536,0.016,0,0,0,0,v
2018-02-07 09:12,7.536,0.013,0,0,0,0,v
2018-02-07 09:18,7.536,0.013,0,0,0,0,v
2018-02-07 09:24,7.533,0.016,0,0,0,0,v
2018-02-07 09:30,7.530,0.013,0,0,0,0,v
2018-02-07 09:36,7.520,0.016,0,0,0,0,v
2018-02-07 09:42,7.507,0.016,0,0,0,0,v
2018-02-07 09:48,7.484,0.020,0,0,0,0,v
2018-02-07 09:54,7.461,0.016,0,0,0,0,v
2018-02-07 10:00,7.438,0.016,0,0,0,0,v
2018-02-07 10:06,7.411,0.013,0,0,0,0,v
2018-02-07 10:12,7.398,0.013,0,0,0,0,v
2018-02-07 10:18,7.372,0.016,0,0,0,0,v
2018-02-07 10:24,7.349,0.020,0,0,0,0,v
2018-02-07 10:30,7.310,0.016,0,0,0,0,v
2018-02-07 10:36,7.277,0.016,0,0,0,0,v
2018-02-07 10:42,7.231,0.023,0,0,0,0,v
2018-02-07 10:48,7.172,0.026,0,0,0,0,v
2018-02-07 10:54,7.110,0.023,0,0,0,0,v
2018-02-07 11:00,7.051,0.023,0,0,0,0,v
2018-02-07 11:06,6.975,0.030,0,0,0,0,v
2018-02-07 11:12,6.877,0.036,0,0,0,0,v
2018-02-07 11:18,6.765,0.036,0,0,0,0,v
2018-02-07 11:24,6.657,0.036,0,0,0,0,v
2018-02-07 11:30,6.519,0.049,0,0,0,0,v
2018-02-07 11:36,6.381,0.046,0,0,0,0,v
2018-02-07 11:42,6.230,0.052,0,0,0,0,v
2018-02-07 11:48,6.070,0.049,0,0,0,0,v
2018-02-07 11:54,5.906,0.052,0,0,0,0,v
2018-02-07 12:00,5.732,0.052,0,0,0,0,v
2018-02-07 12:06,5.554,0.056,0,0,0,0,v
2018-02-07 12:12,5.361,0.056,0,0,0,0,v
2018-02-07 12:18,5.174,0.066,0,0,0,0,v
2018-02-07 12:24,4.967,0.059,0,0,0,0,v
2018-02-07 12:30,4.770,0.062,0,0,0,0,v
2018-02-07 12:36,4.577,0.059,0,0,0,0,v
2018-02-07 12:42,4.380,0.069,0,0,0,0,v
2018-02-07 12:48,4.177,0.059,0,0,0,0,v
2018-02-07 12:54,3.983,0.056,0,0,0,0,v
2018-02-07 13:00,3.799,0.056,0,0,0,0,v
2018-02-07 13:06,3.609,0.059,0,0,0,0,v
2018-02-07 13:12,3.415,0.059,0,0,0,0,v
2018-02-07 13:18,3.235,0.056,0,0,0,0,v
2018-02-07 13:24,3.061,0.056,0,0,0,0,v
2018-02-07 13:30,2.900,0.056,0,0,0,0,v
2018-02-07 13:36,2.733,0.049,0,0,0,0,v
2018-02-07 13:42,2.585,0.046,0,0,0,0,v
2018-02-07 13:48,2.451,0.039,0,0,0,0,v
2018-02-07 13:54,2.326,0.043,0,0,0,0,v
2018-02-07 14:00,2.205,0.036,0,0,0,0,v
2018-02-07 14:06,2.093,0.036,0,0,0,0,v
2018-02-07 14:12,1.988,0.030,0,0,0,0,v
2018-02-07 14:18,1.903,0.030,0,0,0,0,v
2018-02-07 14:24,1.834,0.023,0,0,0,0,v
2018-02-07 14:30,1.775,0.020,0,0,0,0,v
2018-02-07 14:36,1.726,0.013,0,0,0,0,v
2018-02-07 14:42,1.693,0.016,0,0,0,0,v
2018-02-07 14:48,1.667,0.016,0,0,0,0,v
2018-02-07 14:54,1.644,0.013,0,0,0,0,v
2018-02-07 15:00,1.627,0.010,0,0,0,0,v
2018-02-07 15:06,1.617,0.013,0,0,0,0,v
2018-02-07 15:12,1.604,0.016,0,0,0,0,v
2018-02-07 15:18,1.585,0.013,0,0,0,0,v
2018-02-07 15:24,1.558,0.010,0,0,0,0,v
2018-02-07 15:30,1.539,0.013,0,0,0,0,v
2018-02-07 15:36,1.522,0.010,0,0,0,0,v
2018-02-07 15:42,1.496,0.020,0,0,0,0,v
2018-02-07 15:48,1.470,0.013,0,0,0,0,v
2018-02-07 15:54,1.450,0.010,0,0,0,0,v
2018-02-07 16:00,1.440,0.010,0,0,0,0,v
2018-02-07 16:06,1.430,0.010,0,0,0,0,v
2018-02-07 16:12,1.427,0.013,0,0,0,0,v
2018-02-07 16:18,1.421,0.013,0,0,0,0,v
2018-02-07 16:24,1.417,0.013,0,0,0,0,v
2018-02-07 16:30,1.411,0.010,0,0,0,0,v
2018-02-07 16:36,1.414,0.013,0,0,0,0,v
2018-02-07 16:42,1.407,0.020,0,0,0,0,v
2018-02-07 16:48,1.421,0.016,0,0,0,0,v
2018-02-07 16:54,1.430,0.013,0,0,0,0,v
2018-02-07 17:00,1.460,0.023,0,0,0,0,v
2018-02-07 17:06,1.493,0.036,0,0,0,0,v
2018-02-07 17:12,1.545,0.033,0,0,0,0,v
2018-02-07 17:18,1.604,0.026,0,0,0,0,v
2018-02-07 17:24,1.677,0.023,0,0,0,0,v
2018-02-07 17:30,1.768,0.020,0,0,0,0,v
2018-02-07 17:36,1.883,0.036,0,0,0,0,v
2018-02-07 17:42,1.995,0.046,0,0,0,0,v
2018-02-07 17:48,2.129,0.049,0,0,0,0,v
2018-02-07 17:54,2.264,0.056,0,0,0,0,v
2018-02-07 18:00,2.421,0.069,0,0,0,0,v
2018-02-07 18:06,2.592,0.062,0,0,0,0,v
2018-02-07 18:12,2.740,0.059,0,0,0,0,v
2018-02-07 18:18,2.917,0.052,0,0,0,0,v
2018-02-07 18:24,3.087,0.052,0,0,0,0,v
2018-02-07 18:30,3.271,0.056,0,0,0,0,v
2018-02-07 18:36,3.451,0.062,0,0,0,0,v
2018-02-07 18:42,3.615,0.049,0,0,0,0,v
2018-02-07 18:48,3.806,0.043,0,0,0,0,v
2018-02-07 18:54,3.999,0.062,0,0,0,0,v
2018-02-07 19:00,4.180,0.052,0,0,0,0,v
2018-02-07 19:06,4.380,0.056,0,0,0,0,v
2018-02-07 19:12,4.560,0.066,0,0,0,0,v
2018-02-07 19:18,4.751,0.052,0,0,0,0,v
2018-02-07 19:24,4.931,0.046,0,0,0,0,v
2018-02-07 19:30,5.115,0.062,0,0,0,0,v
2018-02-07 19:36,5.282,0.059,0,0,0,0,v
2018-02-07 19:42,5.446,0.043,0,0,0,0,v
2018-02-07 19:48,5.597,0.043,0,0,0,0,v
2018-02-07 19:54,5.741,0.046,0,0,0,0,v
2018-02-07 20:00,5.879,0.039,0,0,0,0,v
2018-02-07 20:06,6.027,0.046,0,0,0,0,v
2018-02-07 20:12,6.155,0.043,0,0,0,0,v
2018-02-07 20:18,6.273,0.043,0,0,0,0,v
2018-02-07 20:24,6.398,0.026,0,0,0,0,v
2018-02-07 20:30,6.512,0.052,0,0,0,0,v
2018-02-07 20:36,6.608,0.069,0,0,0,0,v
2018-02-07 20:42,6.683,0.046,0,0,0,0,v
2018-02-07 20:48,6.788,0.033,0,0,0,0,v
2018-02-07 20:54,6.844,0.046,0,0,0,0,v
2018-02-07 21:00,6.913,0.020,0,0,0,0,v
2018-02-07 21:06,6.965,0.030,0,0,0,0,v
2018-02-07 21:12,6.995,0.036,0,0,0,0,v
2018-02-07 21:18,7.005,0.023,0,0,0,0,v
2018-02-07 21:24,7.024,0.043,0,0,0,0,v
2018-02-07 21:30,7.028,0.030,0,0,0,0,v
2018-02-07 21:36,7.044,0.026,0,0,0,0,v
2018-02-07 21:42,7.051,0.026,0,0,0,0,v
2018-02-07 21:48,7.080,0.026,0,0,0,0,v
2018-02-07 21:54,7.067,0.023,0,0,0,0,v
2018-02-07 22:00,7.070,0.033,0,0,0,0,v
2018-02-07 22:06,7.073,0.026,0,0,0,0,v
2018-02-07 22:12,7.054,0.026,0,0,0,0,v
2018-02-07 22:18,7.031,0.039,0,0,0,0,v
2018-02-07 22:24,6.985,0.023,0,0,0,0,v
2018-02-07 22:30,6.942,0.046,0,0,0,0,v
2018-02-07 22:36,6.896,0.046,0,0,0,0,v
2018-02-07 22:42,6.834,0.066,0,0,0,0,v
2018-02-07 22:48,6.762,0.062,0,0,0,0,v
2018-02-07 22:54,6.729,0.049,0,0,0,0,v
2018-02-07 23:00,6.644,0.056,0,0,0,0,v
2018-02-07 23:06,6.542,0.049,0,0,0,0,v
2018-02-07 23:12,6.457,0.043,0,0,0,0,v
2018-02-07 23:18,6.375,0.043,0,0,0,0,v
2018-02-07 23:24,6.280,0.046,0,0,0,0,v
2018-02-07 23:30,6.168,0.049,0,0,0,0,v
2018-02-07 23:36,6.056,0.069,0,0,0,0,v
2018-02-07 23:42,5.942,0.075,0,0,0,0,v
2018-02-07 23:48,5.797,0.075,0,0,0,0,v
2018-02-07 23:54,5.669,0.062,0,0,0,0,v
2018-02-08 00:00,5.571,0.079,0,0,0,0,v
2018-02-08 00:06,5.430,0.069,0,0,0,0,v
2018-02-08 00:12,5.315,0.079,0,0,0,0,v
2018-02-08 00:18,5.177,0.075,0,0,0,0,v
2018-02-08 00:24,5.072,0.069,0,0,0,0,v
2018-02-08 00:30,4.911,0.066,0,0,0,0,v
2018-02-08 00:36,4.797,0.079,0,0,0,0,v
2018-02-08 00:42,4.629,0.066,0,0,0,0,v
2018-02-08 00:48,4.472,0.066,0,0,0,0,v
2018-02-08 00:54,4.311,0.072,0,0,0,0,v
2018-02-08 01:00,4.127,0.066,0,0,0,0,v
2018-02-08 01:06,3.960,0.056,0,0,0,0,v
2018-02-08 01:12,3.796,0.062,0,0,0,0,v
2018-02-08 01:18,3.638,0.075,0,0,0,0,v
2018-02-08 01:24,3.451,0.072,0,0,0,0,v
2018-02-08 01:30,3.258,0.079,0,0,0,0,v
2018-02-08 01:36,3.107,0.066,0,0,0,0,v
2018-02-08 01:42,2.956,0.075,0,0,0,0,v
2018-02-08 01:48,2.815,0.059,0,0,0,0,v
2018-02-08 01:54,2.661,0.066,0,0,0,0,v
2018-02-08 02:00,2.549,0.052,0,0,0,0,v
2018-02-08 02:06,2.431,0.056,0,0,0,0,v
2018-02-08 02:12,2.323,0.056,0,0,0,0,v
2018-02-08 02:18,2.201,0.062,0,0,0,0,v
2018-02-08 02:24,2.077,0.059,0,0,0,0,v
2018-02-08 02:30,1.959,0.052,0,0,0,0,v
2018-02-08 02:36,1.873,0.049,0,0,0,0,v
2018-02-08 02:42,1.781,0.066,0,0,0,0,v
2018-02-08 02:48,1.683,0.066,0,0,0,0,v
2018-02-08 02:54,1.598,0.059,0,0,0,0,v
2018-02-08 03:00,1.522,0.059,0,0,0,0,v
2018-02-08 03:06,1.467,0.056,0,0,0,0,v
2018-02-08 03:12,1.434,0.056,0,0,0,0,v
2018-02-08 03:18,1.378,0.069,0,0,0,0,v
2018-02-08 03:24,1.332,0.056,0,0,0,0,v
2018-02-08 03:30,1.309,0.056,0,0,0,0,v
2018-02-08 03:36,1.270,0.056,0,0,0,0,v
2018-02-08 03:42,1.260,0.049,0,0,0,0,v
2018-02-08 03:48,1.243,0.049,0,0,0,0,v
2018-02-08 03:54,1.217,0.056,0,0,0,0,v
2018-02-08 04:00,1.178,0.052,0,0,0,0,v
2018-02-08 04:06,1.168,0.052,0,0,0,0,v
2018-02-08 04:12,1.171,0.069,0,0,0,0,v
2018-02-08 04:18,1.207,0.049,0,0,0,0,v
2018-02-08 04:24,1.207,0.066,0,0,0,0,v
2018-02-08 04:30,1.227,0.069,0,0,0,0,v
2018-02-08 04:36,1.237,0.049,0,0,0,0,v
2018-02-08 04:42,1.250,0.069,0,0,0,0,v
2018-02-08 04:48,1.286,0.062,0,0,0,0,v
2018-02-08 04:54,1.306,0.059,0,0,0,0,v
2018-02-08 05:00,1.339,0.066,0,0,0,0,v
2018-02-08 05:06,1.381,0.056,0,0,0,0,v
2018-02-08 05:12,1.421,0.059,0,0,0,0,v
2018-02-08 05:18,1.444,0.066,0,0,0,0,v
2018-02-08 05:24,1.506,0.059,0,0,0,0,v
2018-02-08 05:30,1.552,0.066,0,0,0,0,v
2018-02-08 05:36,1.604,0.066,0,0,0,0,v
2018-02-08 05:42,1.663,0.066,0,0,0,0,v
2018-02-08 05:48,1.745,0.062,0,0,0,0,v
2018-02-08 05:54,1.854,0.066,0,0,0,0,v
2018-02-08 06:00,1.946,0.052,0,0,0,0,v
2018-02-08 06:06,2.037,0.066,0,0,0,0,v
2018-02-08 06:12,2.146,0.056,0,0,0,0,v
2018-02-08 06:18,2.241,0.059,0,0,0,0,v
2018-02-08 06:24,2.356,0.072,0,0,0,0,v
2018-02-08 06:30,2.484,0.069,0,0,0,0,v
2018-02-08 06:36,2.592,0.062,0,0,0,0,v
2018-02-08 06:42,2.717,0.069,0,0,0,0,v
2018-02-08 06:48,2.848,0.066,0,0,0,0,v
2018-02-08 06:54,2.999,0.066,0,0,0,0,v
2018-02-08 07:00,3.110,0.069,0,0,0,0,v
2018-02-08 07:06,3.255,0.069,0,0,0,0,v
