date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,R0,K,CFR
2020-06-04,1005,50.0,1003.2857142857141,0.0,0.7142857142857142,47.99999999999999,1.0,0.2857142857142857,1307.2474222807846,0.8142505212971679,0.0037047591906526067,0.04784280222127296
2020-06-05,1006,51.0,1003.7142857142856,1.0,0.42857142857142855,48.42857142857143,1.0,0.42857142857142855,1308.1805060942856,1.0,0.003702121600455577,0.04824935952177627
2020-06-06,1007,51.0,1003.9999999999999,1.0,0.2857142857142857,48.857142857142854,0.0,0.42857142857142855,1479.7624257899615,0.6095068271022377,0.0032735553657839978,0.048662492885600456
2020-06-07,1007,51.0,1004.5714285714284,0.0,0.5714285714285714,49.28571428571428,0.0,0.42857142857142855,1621.3855698765883,0.6095068271022377,0.0029880478087648266,0.04906143344709898
2020-06-08,1007,51.0,1005.1428571428571,0.0,0.5714285714285714,49.714285714285715,0.0,0.42857142857142855,1622.3097668064856,1.0,0.002986348122866911,0.04945992040932348
2020-06-09,1008,51.0,1005.7142857142858,1.0,0.5714285714285714,50.14285714285714,0.0,0.42857142857142855,1623.2339637357393,1.0,0.002984650369528108,0.04985795454545454
2020-06-10,1014,51.0,1006.4285714285714,6.0,0.7142857142857142,50.57142857142857,0.0,0.42857142857142855,1550.2224037944945,1.2281232542619904,0.0031250000000001554,0.050248403122782115
2020-06-11,1017,51.0,1007.7142857142858,3.0,1.2857142857142856,50.857142857142854,0.0,0.2857142857142857,1551.3251388448884,1.0,0.0031227821149754087,0.05046781967677912
2020-06-12,1019,51.0,1009.4285714285716,2.0,1.7142857142857142,51.0,0.0,0.14285714285714285,1219.9374296297353,2.1917998669297094,0.00396937907570194,0.05052363430512312
2020-06-13,1019,51.0,1011.2857142857143,0.0,1.8571428571428572,51.0,0.0,0.0,899.79406361219,3.5960218482705533,0.0053778658363998755,0.050430851815228134
2020-06-14,1021,51.0,1013.0,2.0,1.7142857142857144,51.0,0.0,0.0,728.3696368844421,2.3207639632066615,0.006639355841220662,0.050345508390918066
