date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2021-01-15,31563,340.0,28136.285714285714,872.0,844.4285714285713,318.0,4.0,5.142857142857142,29.005169325261647,1.3951762971576547,0.1540386195777914,0.011302131462168831
2021-01-16,32392,349.0,28985.571428571428,829.0,849.2857142857142,323.1428571428571,9.0,5.142857142857142,27.885391002936725,1.3495619079552965,0.1597022655036202,0.01114840388567711
2021-01-17,33187,353.0,29810.571428571428,795.0,825.0,328.57142857142856,4.0,5.428571428571428,27.428388483005204,1.2196842224499507,0.16213485527282046,0.011021976863432915
2021-01-18,34142,356.0,30645.285714285714,955.0,834.7142857142857,334.0,3.0,5.428571428571428,27.450867295773893,1.1304621239698616,0.16201347556475654,0.010898903117235464
2021-01-19,34879,361.0,31517.57142857143,737.0,872.2857142857142,339.4285714285714,5.0,5.428571428571428,27.666351699123243,1.095279470319804,0.16085904613620372,0.010769502726370322
2021-01-20,35595,369.0,32365.857142857145,716.0,848.2857142857142,345.4285714285714,8.0,6.0,27.926935502012974,1.0878506367316234,0.15948473187292356,0.010672622384258541
2021-01-21,36326,378.0,33207.0,731.0,841.1428571428571,352.0,9.0,6.571428571428571,28.45503685258708,1.0419525178380233,0.15677014137472922,0.010600174661968862
2021-01-22,36953,385.0,34012.0,627.0,804.9999999999999,358.0,7.0,5.999999999999999,29.281902914172306,0.9972191306464954,0.15270016218611393,0.01052569681288957
2021-01-23,37474,390.0,34782.0,521.0,770.0,364.42857142857144,5.0,6.428571428571428,30.341263515613385,0.962469967235438,0.14778397540363908,0.010477504784905165
2021-01-26,38773,410.0,35508.0,1299.0,726.0,370.2857142857143,20.0,5.857142857142857,31.458290208769508,0.9519139637464514,0.14293107272234407,0.010428233476560614
2021-01-27,39159,423.0,36306.0,386.0,798.0,378.4285714285714,13.0,8.142857142857142,32.94444039262912,0.9051351076571906,0.13694700590611375,0.010423306655334419
2021-01-28,39592,432.0,37022.71428571429,433.0,716.7142857142857,388.0,9.0,9.571428571428571,34.30504537085738,0.938401439446592,0.13189083268408996,0.010480052786127434
2021-01-29,39977,443.0,37696.0,385.0,673.2857142857142,398.14285714285717,11.0,10.142857142857142,36.094017289218556,0.8865782586182076,0.12578378524380784,0.010561939121998546
2021-01-30,40374,461.0,38322.0,397.0,626.0,408.7142857142857,18.0,10.571428571428571,38.267247638086964,0.85300139563201,0.11908425297113756,0.01066526501002781
2021-01-31,40764,467.0,38900.28571428571,390.0,578.2857142857141,420.5714285714285,6.0,11.857142857142856,40.66717088815074,0.8355734060811161,0.11246803402745165,0.010811525438667362
2021-02-01,40985,473.0,39444.71428571428,221.0,544.4285714285713,432.2857142857142,6.0,11.714285714285714,43.359799717720996,0.8150416703282244,0.1058677497778201,0.010959281163871314
2021-02-02,41172,481.0,39946.28571428571,187.0,501.57142857142856,444.1428571428571,8.0,11.857142857142858,46.14739002043283,0.8141742234596613,0.0998033413855921,0.011118501988384401
2021-02-03,41404,494.0,40288.99999999999,232.0,342.7142857142857,454.2857142857143,13.0,10.142857142857142,50.77859022509845,0.7177115366218635,0.09112951677967551,0.011275676097339581
2021-02-04,41628,513.0,40609.71428571429,224.0,320.71428571428567,464.4285714285714,19.0,10.142857142857142,57.38865469638528,0.5903818017612122,0.08107140197785256,0.011436391011299195
2021-02-05,41916,527.0,40900.571428571435,288.0,290.8571428571429,475.99999999999994,14.0,11.57142857142857,65.16875794219257,0.588765122811892,0.0717491944221651,0.01163797921090868
2021-02-06,42117,538.0,41177.57142857143,201.0,277.0,487.99999999999994,11.0,12.0,74.50918953469969,0.5783864940663772,0.06304487537722159,0.01185111173558421
2021-02-07,42281,544.0,41426.57142857143,164.0,248.99999999999997,498.99999999999994,6.0,10.999999999999998,85.28473575589564,0.5911116295373515,0.05530403166772491,0.012045409088714626
2021-02-08,42402,547.0,41643.28571428571,121.0,216.7142857142857,509.99999999999994,3.0,11.0,98.97569142155177,0.5719096913080789,0.04784024056333758,0.012246872244882558
2021-02-09,42544,561.0,41845.71428571428,142.0,202.42857142857142,520.5714285714286,14.0,10.571428571428571,116.62285709652495,0.549138591224051,0.04075086705797193,0.01244025672538577
2021-02-10,42720,578.0,42041.71428571428,176.0,195.99999999999997,531.9999999999999,17.0,11.428571428571429,127.98507706245363,0.6865483764833527,0.03720128362692898,0.012654098650320088
2021-02-11,42897,590.0,42229.71428571428,177.0,187.99999999999997,543.9999999999999,12.0,11.999999999999998,140.00946314904695,0.7034630026557804,0.03406140839710203,0.012881924711103892
2021-02-12,43051,593.0,42411.0,154.0,181.28571428571425,555.0,3.0,10.999999999999998,151.7204441523605,0.7321957866348208,0.03147411436767589,0.01308622762962439
