date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2020-07-25,179,19.0,171.1428571428571,2.0,1.5714285714285714,19.0,0.0,0.0,75.37714770105676,1.1267353113313174,0.062342038753159135,0.11101836393989985
2020-07-26,179,19.0,172.85714285714283,0.0,1.714285714285714,19.0,0.0,0.0,77.17503502238948,0.939740990635342,0.06093489148580944,0.10991735537190084
2020-07-27,179,19.0,174.57142857142856,0.0,1.714285714285714,19.0,0.0,0.0,77.97288910451758,1.0,0.06033057851239665,0.10883797054009821
2020-07-28,182,19.0,176.28571428571428,3.0,1.714285714285714,19.0,0.0,0.0,77.67279596633152,1.0641229976824977,0.060556464811783894,0.10777957860615883
2020-07-29,183,19.0,178.1428571428571,1.0,1.857142857142857,19.0,0.0,0.0,79.56858162039829,0.944430326253964,0.05915721231766602,0.10665597433841222
2020-07-30,187,19.0,179.42857142857142,4.0,1.2857142857142856,19.0,0.0,0.0,80.43290670783638,1.0,0.058540497193263596,0.10589171974522293
2020-07-31,190,19.0,180.85714285714286,3.0,1.4285714285714284,19.0,0.0,0.0,85.87215457316593,0.7690028854811445,0.05493630573248409,0.10505529225908372
2020-08-01,191,19.0,182.71428571428572,1.0,1.857142857142857,19.0,0.0,0.0,87.88505006726713,0.9341869503016963,0.05371248025276476,0.10398749022673963
2020-08-02,192,19.0,184.42857142857142,1.0,1.7142857142857142,19.0,0.0,0.0,87.48992037411303,1.0588393576543127,0.0539483971853012,0.10302091402013944
2020-08-03,194,19.0,186.28571428571425,2.0,1.857142857142857,19.0,0.0,0.0,88.33396595409904,1.0000000000000002,0.05344694035631292,0.10199386503067487
2020-08-04,197,19.0,188.42857142857142,3.0,2.142857142857143,19.0,0.0,0.0,87.93806889657554,1.0588393576543127,0.05368098159509194,0.10083396512509478
2020-08-05,202,19.0,190.57142857142856,5.0,2.1428571428571423,19.0,0.0,0.0,86.43778825423901,1.1076214610656216,0.05458680818802131,0.09970014992503749
2020-08-06,208,19.0,193.28571428571428,6.0,2.714285714285714,19.0,0.0,0.0,80.53178377151073,1.440334596888557,0.058470764617691184,0.09830007390983
2020-08-07,211,19.0,196.2857142857143,3.0,2.9999999999999996,19.0,0.0,0.0,73.00455003967822,1.5816475573352293,0.06430155210643007,0.09679767103347889
2020-08-08,221,19.0,199.28571428571428,10.0,2.9999999999999996,19.0,0.0,0.0,67.72069744097756,1.4085378776839266,0.0691411935953421,0.0953405017921147
2020-08-09,226,19.0,203.57142857142856,5.0,4.285714285714285,19.0,0.0,0.0,62.625182478499184,1.4914153416386176,0.07455197132616487,0.09333333333333334
2020-08-10,234,19.0,208.4285714285714,8.0,4.857142857142857,19.0,0.0,0.0,54.67978941989221,1.8172420911699332,0.0849122807017545,0.0911583276216587
2020-08-11,238,19.0,214.1428571428571,4.0,5.7142857142857135,19.0,0.0,0.0,48.09829025796953,1.7941069440691189,0.09595613433858796,0.08872581721147434
2020-08-12,244,19.0,219.99999999999997,6.0,5.857142857142856,19.0,0.0,0.0,41.60680320356808,2.0149458540125376,0.11007338225483654,0.08636363636363638
2020-08-13,254,19.0,225.99999999999997,10.0,5.999999999999999,19.0,0.0,0.0,37.479551236009165,1.7321800796377809,0.12142857142857133,0.084070796460177
2020-08-14,270,19.0,232.57142857142856,16.0,6.571428571428571,19.0,0.0,0.0,34.420429554990015,1.640670712015276,0.13147914032869767,0.0816953316953317
2020-08-15,279,19.0,241.0,9.0,8.428571428571427,19.0,0.0,0.0,31.41329619341798,1.7508212622160104,0.14312039312039304,0.07883817427385892
2020-08-16,298,19.0,249.28571428571425,19.0,8.285714285714285,19.0,0.0,0.0,28.74766296897369,1.6210920781807427,0.15530527563722596,0.07621776504297996
2020-08-17,307,19.0,259.57142857142856,9.0,10.285714285714285,19.0,0.0,0.0,27.105816710183465,1.4644613416124501,0.1638968481375359,0.07319757842597689
2020-08-18,307,19.0,270.0,0.0,10.428571428571427,19.0,0.0,0.0,25.21995073052264,1.5217296534183684,0.17501375894331328,0.07037037037037037
2020-08-19,322,19.0,279.85714285714283,15.0,9.857142857142858,19.0,0.0,0.0,23.692200393700865,1.509928668515339,0.18518518518518534,0.06789178152118429
2020-08-20,351,19.0,291.0,29.0,11.142857142857142,19.0,0.0,0.0,22.700165354678774,1.4256071254575522,0.19244512506380806,0.06529209621993128
2020-08-21,361,19.0,304.85714285714283,10.0,13.857142857142856,19.0,0.0,0.0,21.648684603819454,1.4581828271445163,0.200785468826706,0.06232427366447985
2020-08-22,374,19.0,317.85714285714283,13.0,12.999999999999998,19.0,0.0,0.0,20.642865877495666,1.4263574450138896,0.2094657919400187,0.05977528089887641
2020-08-23,380,19.0,331.42857142857144,6.0,13.571428571428571,19.0,0.0,0.0,19.967008816877993,1.3795068338876328,0.21573033707865175,0.05732758620689655
2020-08-24,384,19.0,343.14285714285717,4.0,11.714285714285715,19.0,0.0,0.0,19.85441687668919,1.2189717734115666,0.21681034482758632,0.05537052456286427
2020-08-25,392,19.0,354.1428571428571,8.0,11.0,19.0,0.0,0.0,20.239993315229523,1.0865882251434376,0.21315570358034974,0.053650665590964104
2020-08-26,408,19.0,366.2857142857143,16.0,12.142857142857142,19.0,0.0,0.0,20.610004683145473,1.0815080064367528,0.20976200080677687,0.05187207488299532
2020-08-27,426,19.0,378.57142857142856,18.0,12.285714285714285,19.0,0.0,0.0,21.087495287383007,1.0633108140103156,0.20553822152886114,0.05018867924528302
2020-08-28,432,19.0,389.2857142857142,6.0,10.714285714285714,19.0,0.0,0.0,22.404862140898988,0.9176180350703329,0.19471698113207547,0.04880733944954129
2020-08-29,434,19.0,399.4285714285714,2.0,10.142857142857142,19.0,0.0,0.0,23.93564235278119,0.870992055272538,0.18348623853211,0.04756795422031474
